,gsm,gse,geo_summary,spaceflight
0,GSM8196053,GSE263655,"Retroviruses cause lifelong infections resulting from their ability to thwart innate immunity. The Apobec family of cytidine deaminases are part of the innate immune response that recognizes and mutates foreign nucleic acids, including those from multiple viruses. Multiple retroviral antagonists of Apobecs have been identified, including mouse mammary tumor virus (MMTV)-encoded Rem protein. Previous experiments have shown that Rem-null MMTV or closely related TBLV proviruses from BALB/c tumors accumulate G-to-A and C-to-T mutations typical of Apobecs compared to wild-type proviruses expressing Rem. The difference in mutations between Rem-expressing and non-expressing MMTV strains largely disappeared in mice lacking the Apobec family member, activation-induced cytidine deaminase (AID). These results suggested that Rem is an AID antagonist. In this study, we attempted to study AID-mediated mutations of TBLV proviruses lacking Rem expression obtained from tumors in C57BL/6 (B6) wild-type and AID-knockout backgrounds. Surprisingly, no differences in G-to-A mutations were observed in TBLV proviruses regardless of Rem expression, yet such mutations were significantly reduced in proviruses obtained from mA3/AID-double knockout mice relative to those from wild-type B6 or AID-knockout mice. Many cellular mRNAs involving the innate immune response, but not Apobecs, were elevated in the absence relative to the presence of Rem expression on the B6 AID-knockout background. These results revealed that Apobec-mediated mutagenesis is dependent on mouse strain and suggested a second means of Rem-dependent immune evasion.",Ground Control
1,GSM7014081,GSE224146,This SuperSeries is composed of the SubSeries listed below.,Ground Control
2,GSM8196052,GSE263655,"Retroviruses cause lifelong infections resulting from their ability to thwart innate immunity. The Apobec family of cytidine deaminases are part of the innate immune response that recognizes and mutates foreign nucleic acids, including those from multiple viruses. Multiple retroviral antagonists of Apobecs have been identified, including mouse mammary tumor virus (MMTV)-encoded Rem protein. Previous experiments have shown that Rem-null MMTV or closely related TBLV proviruses from BALB/c tumors accumulate G-to-A and C-to-T mutations typical of Apobecs compared to wild-type proviruses expressing Rem. The difference in mutations between Rem-expressing and non-expressing MMTV strains largely disappeared in mice lacking the Apobec family member, activation-induced cytidine deaminase (AID). These results suggested that Rem is an AID antagonist. In this study, we attempted to study AID-mediated mutations of TBLV proviruses lacking Rem expression obtained from tumors in C57BL/6 (B6) wild-type and AID-knockout backgrounds. Surprisingly, no differences in G-to-A mutations were observed in TBLV proviruses regardless of Rem expression, yet such mutations were significantly reduced in proviruses obtained from mA3/AID-double knockout mice relative to those from wild-type B6 or AID-knockout mice. Many cellular mRNAs involving the innate immune response, but not Apobecs, were elevated in the absence relative to the presence of Rem expression on the B6 AID-knockout background. These results revealed that Apobec-mediated mutagenesis is dependent on mouse strain and suggested a second means of Rem-dependent immune evasion.",Ground Control
3,GSM2816898,GSE105049,"Leukaemia stem cells (LSCs) underlie cancer therapy resistance but targeting these cells remains difficult. The Wnt–β-catenin and PI3K–Akt pathways cooperate to promote tumorigenesis and resistance to therapy. In a mouse model in which both pathways are activated in stem and progenitor cells, LSCs expanded under chemotherapy-induced stress. Since Akt can activate β-catenin, inhibiting this interaction might target therapy-resistant LSCs. High-throughput screening identified doxorubicin (DXR) as an inhibitor of the Akt–β-catenin interaction at low doses. Here we repurposed DXR as a targeted inhibitor rather than a broadly cytotoxic chemotherapy. Targeted DXR reduced Akt-activated β-catenin levels in chemoresistant LSCs and reduced LSC tumorigenic activity. Mechanistically, β-catenin binds multiple immune-checkpoint gene loci, and targeted DXR treatment inhibited expression of multiple immune checkpoints specifically in LSCs, including PD-L1, TIM3 and CD24. Overall, LSCs exhibit distinct properties of immune resistance that are reduced by inhibiting Akt-activated β-catenin. These findings suggest a strategy for overcoming cancer therapy resistance and immune escape.",Ground Control
4,GSM2816837,GSE105049,"Leukaemia stem cells (LSCs) underlie cancer therapy resistance but targeting these cells remains difficult. The Wnt–β-catenin and PI3K–Akt pathways cooperate to promote tumorigenesis and resistance to therapy. In a mouse model in which both pathways are activated in stem and progenitor cells, LSCs expanded under chemotherapy-induced stress. Since Akt can activate β-catenin, inhibiting this interaction might target therapy-resistant LSCs. High-throughput screening identified doxorubicin (DXR) as an inhibitor of the Akt–β-catenin interaction at low doses. Here we repurposed DXR as a targeted inhibitor rather than a broadly cytotoxic chemotherapy. Targeted DXR reduced Akt-activated β-catenin levels in chemoresistant LSCs and reduced LSC tumorigenic activity. Mechanistically, β-catenin binds multiple immune-checkpoint gene loci, and targeted DXR treatment inhibited expression of multiple immune checkpoints specifically in LSCs, including PD-L1, TIM3 and CD24. Overall, LSCs exhibit distinct properties of immune resistance that are reduced by inhibiting Akt-activated β-catenin. These findings suggest a strategy for overcoming cancer therapy resistance and immune escape.",Ground Control
5,GSM3464183,GSE122336,"Trastuzumab (Herceptin™), a humanized monoclonal antibody targeting the extracellular domain of human epidermal growth factor receptor-2 (HER2), is one of the most successful examples of targeted therapies for HER2-positive breast cancer. However, drug resistance remains daunting challenges. New combinatorial regimen of CDK4/6 inhibitors plus trastuzumab is currently under active clinical investigations. In this study, we seek to prospectively model the in vivo response to CDK4/6 inhibitor Palbociclib (Pal) plus trastuzumab (Ab) using transgenic Her2/Neu mouse model in parallel with the current clinical trial scenario. We performed single cell RNA-seqencing (Drop-seq) to profile and compare tumor cells and infiltrated immune cells derived from control, Ab+Pal sensitive/residual (APS) and resistant/progressive (APR) tumors. We revealed that although Ab+Pal treatment enhanced antigen processing, presentation and interferon signaling on tumor cells, a distinct immunosuppressive immature myeloid cells (IMCs) infiltrated in the resistant tumor microenvironment to promote resistant phenotype. Based on single cell gene set enrichment analysis (profiling) guided drug screening, we identified and evaluated a combinatorial immunotherapy regimen. We found that combinatorial immunotherapy with receptor tyrosine kinase inhibitor Cabozantinib and immune checkpoint blockades overcome Ab+Pal resistance by inhibiting IMCs and enhancing anti-tumor immunity. Moreover, our rationally designed sequential combinatorial regimens enabled durable response and sustained controlling of the emergence of acquired resistance, thus significantly improved outcomes of rapidly evolving Her2/Neu positive breast cancers. Our results implicate that single-cell RNA sequencing profiling guided combinatorial immunotherapy as a strategy to mitigate the emergence of resistance and to achieve long-term therapeutic benefit merits clinical translation.",Ground Control
6,GSM8196057,GSE263655,"Retroviruses cause lifelong infections resulting from their ability to thwart innate immunity. The Apobec family of cytidine deaminases are part of the innate immune response that recognizes and mutates foreign nucleic acids, including those from multiple viruses. Multiple retroviral antagonists of Apobecs have been identified, including mouse mammary tumor virus (MMTV)-encoded Rem protein. Previous experiments have shown that Rem-null MMTV or closely related TBLV proviruses from BALB/c tumors accumulate G-to-A and C-to-T mutations typical of Apobecs compared to wild-type proviruses expressing Rem. The difference in mutations between Rem-expressing and non-expressing MMTV strains largely disappeared in mice lacking the Apobec family member, activation-induced cytidine deaminase (AID). These results suggested that Rem is an AID antagonist. In this study, we attempted to study AID-mediated mutations of TBLV proviruses lacking Rem expression obtained from tumors in C57BL/6 (B6) wild-type and AID-knockout backgrounds. Surprisingly, no differences in G-to-A mutations were observed in TBLV proviruses regardless of Rem expression, yet such mutations were significantly reduced in proviruses obtained from mA3/AID-double knockout mice relative to those from wild-type B6 or AID-knockout mice. Many cellular mRNAs involving the innate immune response, but not Apobecs, were elevated in the absence relative to the presence of Rem expression on the B6 AID-knockout background. These results revealed that Apobec-mediated mutagenesis is dependent on mouse strain and suggested a second means of Rem-dependent immune evasion.",Ground Control
7,GSM8196070,GSE263655,"Retroviruses cause lifelong infections resulting from their ability to thwart innate immunity. The Apobec family of cytidine deaminases are part of the innate immune response that recognizes and mutates foreign nucleic acids, including those from multiple viruses. Multiple retroviral antagonists of Apobecs have been identified, including mouse mammary tumor virus (MMTV)-encoded Rem protein. Previous experiments have shown that Rem-null MMTV or closely related TBLV proviruses from BALB/c tumors accumulate G-to-A and C-to-T mutations typical of Apobecs compared to wild-type proviruses expressing Rem. The difference in mutations between Rem-expressing and non-expressing MMTV strains largely disappeared in mice lacking the Apobec family member, activation-induced cytidine deaminase (AID). These results suggested that Rem is an AID antagonist. In this study, we attempted to study AID-mediated mutations of TBLV proviruses lacking Rem expression obtained from tumors in C57BL/6 (B6) wild-type and AID-knockout backgrounds. Surprisingly, no differences in G-to-A mutations were observed in TBLV proviruses regardless of Rem expression, yet such mutations were significantly reduced in proviruses obtained from mA3/AID-double knockout mice relative to those from wild-type B6 or AID-knockout mice. Many cellular mRNAs involving the innate immune response, but not Apobecs, were elevated in the absence relative to the presence of Rem expression on the B6 AID-knockout background. These results revealed that Apobec-mediated mutagenesis is dependent on mouse strain and suggested a second means of Rem-dependent immune evasion.",Ground Control
8,GSM8196066,GSE263655,"Retroviruses cause lifelong infections resulting from their ability to thwart innate immunity. The Apobec family of cytidine deaminases are part of the innate immune response that recognizes and mutates foreign nucleic acids, including those from multiple viruses. Multiple retroviral antagonists of Apobecs have been identified, including mouse mammary tumor virus (MMTV)-encoded Rem protein. Previous experiments have shown that Rem-null MMTV or closely related TBLV proviruses from BALB/c tumors accumulate G-to-A and C-to-T mutations typical of Apobecs compared to wild-type proviruses expressing Rem. The difference in mutations between Rem-expressing and non-expressing MMTV strains largely disappeared in mice lacking the Apobec family member, activation-induced cytidine deaminase (AID). These results suggested that Rem is an AID antagonist. In this study, we attempted to study AID-mediated mutations of TBLV proviruses lacking Rem expression obtained from tumors in C57BL/6 (B6) wild-type and AID-knockout backgrounds. Surprisingly, no differences in G-to-A mutations were observed in TBLV proviruses regardless of Rem expression, yet such mutations were significantly reduced in proviruses obtained from mA3/AID-double knockout mice relative to those from wild-type B6 or AID-knockout mice. Many cellular mRNAs involving the innate immune response, but not Apobecs, were elevated in the absence relative to the presence of Rem expression on the B6 AID-knockout background. These results revealed that Apobec-mediated mutagenesis is dependent on mouse strain and suggested a second means of Rem-dependent immune evasion.",Ground Control
9,GSM2816836,GSE105049,"Leukaemia stem cells (LSCs) underlie cancer therapy resistance but targeting these cells remains difficult. The Wnt–β-catenin and PI3K–Akt pathways cooperate to promote tumorigenesis and resistance to therapy. In a mouse model in which both pathways are activated in stem and progenitor cells, LSCs expanded under chemotherapy-induced stress. Since Akt can activate β-catenin, inhibiting this interaction might target therapy-resistant LSCs. High-throughput screening identified doxorubicin (DXR) as an inhibitor of the Akt–β-catenin interaction at low doses. Here we repurposed DXR as a targeted inhibitor rather than a broadly cytotoxic chemotherapy. Targeted DXR reduced Akt-activated β-catenin levels in chemoresistant LSCs and reduced LSC tumorigenic activity. Mechanistically, β-catenin binds multiple immune-checkpoint gene loci, and targeted DXR treatment inhibited expression of multiple immune checkpoints specifically in LSCs, including PD-L1, TIM3 and CD24. Overall, LSCs exhibit distinct properties of immune resistance that are reduced by inhibiting Akt-activated β-catenin. These findings suggest a strategy for overcoming cancer therapy resistance and immune escape.",Ground Control
