,gsm,gse,geo_summary,spaceflight
0,GSM5900268,GSE196765,"Although circadian and sleep disorders are frequently associated with autism spectrum disorders (ASD), it remains elusive whether clock gene disruption can lead to autistic-like phenotypes in animals. The essential clock gene Bmal1 has been associated with human sociability and its missense mutations are identified in ASD. Here we report that global Bmal1 deletion led to significant social impairments, excessive stereotyped and repetitive behaviors, as well as motor learning disabilities in mice, all of which resemble core behavioral deficits in ASD. Furthermore, aberrant cell density and immature morphology of dendritic spines were identified in the cerebellar Purkinje cells (PCs) of Bmal1 knockout (KO) mice. Electrophysiological recordings uncovered enhanced excitatory and inhibitory synaptic transmission and reduced firing rates in the PCs of Bmal1 KO mice. Differential expression of ASD- and ataxia-associated genes (Ntng2, Mfrp, Nr4a2, Thbs1, Atxn1, and Atxn3) and dysregulated pathways of translational control, including hyperactivated mammalian target of rapamycin complex 1 (mTORC1) signaling, were identified in the cerebellum of Bmal1 KO mice. Interestingly, the antidiabetic drug metformin reversed mTORC1 hyperactivation and alleviated major behavioral and PC deficits in Bmal1 KO mice. Importantly, conditional Bmal1 deletion only in cerebellar PCs was sufficient to recapitulate autistic-like behavioral and cellular changes akin to those identified in Bmal1 KO mice. Together, these results unveil a previously unidentified role for Bmal1 disruption in cerebellar dysfunction and autistic-like behaviors. Our findings provide experimental evidence supporting a putative role for dysregulation of circadian clock gene expression in the pathogenesis of ASD.",Ground Control
1,GSM5900262,GSE196765,"Although circadian and sleep disorders are frequently associated with autism spectrum disorders (ASD), it remains elusive whether clock gene disruption can lead to autistic-like phenotypes in animals. The essential clock gene Bmal1 has been associated with human sociability and its missense mutations are identified in ASD. Here we report that global Bmal1 deletion led to significant social impairments, excessive stereotyped and repetitive behaviors, as well as motor learning disabilities in mice, all of which resemble core behavioral deficits in ASD. Furthermore, aberrant cell density and immature morphology of dendritic spines were identified in the cerebellar Purkinje cells (PCs) of Bmal1 knockout (KO) mice. Electrophysiological recordings uncovered enhanced excitatory and inhibitory synaptic transmission and reduced firing rates in the PCs of Bmal1 KO mice. Differential expression of ASD- and ataxia-associated genes (Ntng2, Mfrp, Nr4a2, Thbs1, Atxn1, and Atxn3) and dysregulated pathways of translational control, including hyperactivated mammalian target of rapamycin complex 1 (mTORC1) signaling, were identified in the cerebellum of Bmal1 KO mice. Interestingly, the antidiabetic drug metformin reversed mTORC1 hyperactivation and alleviated major behavioral and PC deficits in Bmal1 KO mice. Importantly, conditional Bmal1 deletion only in cerebellar PCs was sufficient to recapitulate autistic-like behavioral and cellular changes akin to those identified in Bmal1 KO mice. Together, these results unveil a previously unidentified role for Bmal1 disruption in cerebellar dysfunction and autistic-like behaviors. Our findings provide experimental evidence supporting a putative role for dysregulation of circadian clock gene expression in the pathogenesis of ASD.",Ground Control
2,GSM4780427,GSE157902,"Ribosome-associated quality control pathways respond to defects in translational elongation to recycle arrested ribosomes and degrade aberrant polypeptides and mRNAs. Loss of an individual tRNA gene leads to ribosomal pausing that is resolved by the translational GTPase GTPBP2, and in its absence causes neuron death. Here we show that loss of the homologous protein GTPBP1 during tRNA deficiency in the mouse brain also leads to codon-specific ribosome pausing and neurodegeneration, suggesting that these non-redundant translational GTPases function in the same pathway to mitigate ribosome pausing. Ribosome stalling in the mutant brain led to activation of the integrated stress response (ISR) mediated by GCN2 and decreased mTORC1 signaling. However, in contrast to the ISR, which enhanced neuron survival, reduced mTORC1 signaling increased neuronal death. Our data demonstrate that GTPBP1 functions as an important quality control mechanism during translation elongation and suggest that translational signaling pathways intricately interact to regulate neuronal homeostasis during defective translation elongation.",Ground Control
3,GSM4780432,GSE157902,"Ribosome-associated quality control pathways respond to defects in translational elongation to recycle arrested ribosomes and degrade aberrant polypeptides and mRNAs. Loss of an individual tRNA gene leads to ribosomal pausing that is resolved by the translational GTPase GTPBP2, and in its absence causes neuron death. Here we show that loss of the homologous protein GTPBP1 during tRNA deficiency in the mouse brain also leads to codon-specific ribosome pausing and neurodegeneration, suggesting that these non-redundant translational GTPases function in the same pathway to mitigate ribosome pausing. Ribosome stalling in the mutant brain led to activation of the integrated stress response (ISR) mediated by GCN2 and decreased mTORC1 signaling. However, in contrast to the ISR, which enhanced neuron survival, reduced mTORC1 signaling increased neuronal death. Our data demonstrate that GTPBP1 functions as an important quality control mechanism during translation elongation and suggest that translational signaling pathways intricately interact to regulate neuronal homeostasis during defective translation elongation.",Ground Control
4,GSM4780424,GSE157902,"Ribosome-associated quality control pathways respond to defects in translational elongation to recycle arrested ribosomes and degrade aberrant polypeptides and mRNAs. Loss of an individual tRNA gene leads to ribosomal pausing that is resolved by the translational GTPase GTPBP2, and in its absence causes neuron death. Here we show that loss of the homologous protein GTPBP1 during tRNA deficiency in the mouse brain also leads to codon-specific ribosome pausing and neurodegeneration, suggesting that these non-redundant translational GTPases function in the same pathway to mitigate ribosome pausing. Ribosome stalling in the mutant brain led to activation of the integrated stress response (ISR) mediated by GCN2 and decreased mTORC1 signaling. However, in contrast to the ISR, which enhanced neuron survival, reduced mTORC1 signaling increased neuronal death. Our data demonstrate that GTPBP1 functions as an important quality control mechanism during translation elongation and suggest that translational signaling pathways intricately interact to regulate neuronal homeostasis during defective translation elongation.",Ground Control
5,GSM6610612,GSE214530,"To investigated the effects of early exposure to IH on tissue-specific transcriptome and biological processes, we evaluated differential gene expression of circadian rhythms and 24-hour mean expression in the lung, heart, liver, kidney, muscle, and cerebellum from mice after exposure to normoxic and IH conditions. The cardiopulmonary tissues were most affected by short-term exposure to IH in comparison with other organs.",Ground Control
6,GSM4199640,GSE141252,We provide evidence for the decrease of long transcripts during aging using a unique reference transcriptomic survey of 17 mouse organs sampled at 5 timepoints over the lifespan.,Ground Control
7,GSM2341166,GSE87808,"Autism spectrum disorders (ASD) are a group of genetic disorders often overlapping with other neurological conditions. We previously described abnormalities in the branched chain amino acid (BCAA) catabolic pathway as a cause of ASD. Here we show that the solute carrier transporter 7a5 (SLC7A5), a large neutral amino acid transporter localized at the blood brain barrier (BBB), has an essential role in maintaining normal levels of brain BCAAs. In mice, deletion of Slc7a5 from the endothelial cells of the BBB leads to decreased levels of brain BCAAs, abnormal mRNA translation and severe neurological abnormalities. Furthermore, we identified several patients with autistic traits and motor delay carrying deleterious homozygous mutations in the SLC7A5 gene. Finally, we demonstrate that BCAA intracerebroventricular administration ameliorates abnormal behaviors in adult mutant mice. Our data elucidate a neurological syndrome defined by SLC7A5 mutations and support an essential role for the BCAA in human brain function.",Ground Control
8,GSM4780429,GSE157902,"Ribosome-associated quality control pathways respond to defects in translational elongation to recycle arrested ribosomes and degrade aberrant polypeptides and mRNAs. Loss of an individual tRNA gene leads to ribosomal pausing that is resolved by the translational GTPase GTPBP2, and in its absence causes neuron death. Here we show that loss of the homologous protein GTPBP1 during tRNA deficiency in the mouse brain also leads to codon-specific ribosome pausing and neurodegeneration, suggesting that these non-redundant translational GTPases function in the same pathway to mitigate ribosome pausing. Ribosome stalling in the mutant brain led to activation of the integrated stress response (ISR) mediated by GCN2 and decreased mTORC1 signaling. However, in contrast to the ISR, which enhanced neuron survival, reduced mTORC1 signaling increased neuronal death. Our data demonstrate that GTPBP1 functions as an important quality control mechanism during translation elongation and suggest that translational signaling pathways intricately interact to regulate neuronal homeostasis during defective translation elongation.",Ground Control
9,GSM5900265,GSE196765,"Although circadian and sleep disorders are frequently associated with autism spectrum disorders (ASD), it remains elusive whether clock gene disruption can lead to autistic-like phenotypes in animals. The essential clock gene Bmal1 has been associated with human sociability and its missense mutations are identified in ASD. Here we report that global Bmal1 deletion led to significant social impairments, excessive stereotyped and repetitive behaviors, as well as motor learning disabilities in mice, all of which resemble core behavioral deficits in ASD. Furthermore, aberrant cell density and immature morphology of dendritic spines were identified in the cerebellar Purkinje cells (PCs) of Bmal1 knockout (KO) mice. Electrophysiological recordings uncovered enhanced excitatory and inhibitory synaptic transmission and reduced firing rates in the PCs of Bmal1 KO mice. Differential expression of ASD- and ataxia-associated genes (Ntng2, Mfrp, Nr4a2, Thbs1, Atxn1, and Atxn3) and dysregulated pathways of translational control, including hyperactivated mammalian target of rapamycin complex 1 (mTORC1) signaling, were identified in the cerebellum of Bmal1 KO mice. Interestingly, the antidiabetic drug metformin reversed mTORC1 hyperactivation and alleviated major behavioral and PC deficits in Bmal1 KO mice. Importantly, conditional Bmal1 deletion only in cerebellar PCs was sufficient to recapitulate autistic-like behavioral and cellular changes akin to those identified in Bmal1 KO mice. Together, these results unveil a previously unidentified role for Bmal1 disruption in cerebellar dysfunction and autistic-like behaviors. Our findings provide experimental evidence supporting a putative role for dysregulation of circadian clock gene expression in the pathogenesis of ASD.",Ground Control
