,gsm,gse,geo_summary,spaceflight
0,GSM4052408,GSE136593,"Klotho knock-out mice are an important model for CKD-induced calcification. In CKD, serum magnesium (Mg2+) inversely correlates with vascular calcification. This study aims to determine the effects of Mg2+ on aortic calcification in Klotho knock-out mice. Klotho knock-out mice were treated with either a minimal or a high Mg2+ diet from birth. After eight weeks, serum biochemistry was studied and organs were harvested. Protective effects of Mg2+ were characterized by RNA-sequencing of aortic tissue. Micro-CT analysis was performed to study bone integrity. High Mg2+ diet prevented vascular calcification and reduced aortic gene expression of Runx2 and matrix Gla protein, demonstrating the protective effect on pro-osteogenic signaling. Differential expression of inflammation and extracellular matrix remodeling genes accompany the beneficial effects of Mg2+ on calcification. High dietary Mg2+ did not affect serum parathyroid hormone, vitamin D3 and calcium. High Mg2+ intake prevented calcification despite increasing fibroblast growth factor-23 and phosphate concentration in knock-out mice. In addition, mice on the high Mg2+ diet had a 20% reduced femoral bone mineral density and increased osteoid formation indicating osteomalacia, while osteoclast activity was decreased in Klotho knock-out mice. In Saos-2 osteoblasts, Mg2+ supplementation reduced mineralization independent of osteoblastic matrix production, alkaline phosphatase activity and maturation markers alpha-1 type-I collagen and sclerostin. In conclusion, high dietary Mg2+ prevents calcification in Klotho knock-out mice. These effects are potentially mediated by reduction of inflammatory and extracellular matrix remodeling pathways in the aorta. Mg2+ treatment is promising to prevent vascular calcification, but the risk for osteomalacia should be considered.",Ground Control
1,GSM4052413,GSE136593,"Klotho knock-out mice are an important model for CKD-induced calcification. In CKD, serum magnesium (Mg2+) inversely correlates with vascular calcification. This study aims to determine the effects of Mg2+ on aortic calcification in Klotho knock-out mice. Klotho knock-out mice were treated with either a minimal or a high Mg2+ diet from birth. After eight weeks, serum biochemistry was studied and organs were harvested. Protective effects of Mg2+ were characterized by RNA-sequencing of aortic tissue. Micro-CT analysis was performed to study bone integrity. High Mg2+ diet prevented vascular calcification and reduced aortic gene expression of Runx2 and matrix Gla protein, demonstrating the protective effect on pro-osteogenic signaling. Differential expression of inflammation and extracellular matrix remodeling genes accompany the beneficial effects of Mg2+ on calcification. High dietary Mg2+ did not affect serum parathyroid hormone, vitamin D3 and calcium. High Mg2+ intake prevented calcification despite increasing fibroblast growth factor-23 and phosphate concentration in knock-out mice. In addition, mice on the high Mg2+ diet had a 20% reduced femoral bone mineral density and increased osteoid formation indicating osteomalacia, while osteoclast activity was decreased in Klotho knock-out mice. In Saos-2 osteoblasts, Mg2+ supplementation reduced mineralization independent of osteoblastic matrix production, alkaline phosphatase activity and maturation markers alpha-1 type-I collagen and sclerostin. In conclusion, high dietary Mg2+ prevents calcification in Klotho knock-out mice. These effects are potentially mediated by reduction of inflammatory and extracellular matrix remodeling pathways in the aorta. Mg2+ treatment is promising to prevent vascular calcification, but the risk for osteomalacia should be considered.",Ground Control
2,GSM4052407,GSE136593,"Klotho knock-out mice are an important model for CKD-induced calcification. In CKD, serum magnesium (Mg2+) inversely correlates with vascular calcification. This study aims to determine the effects of Mg2+ on aortic calcification in Klotho knock-out mice. Klotho knock-out mice were treated with either a minimal or a high Mg2+ diet from birth. After eight weeks, serum biochemistry was studied and organs were harvested. Protective effects of Mg2+ were characterized by RNA-sequencing of aortic tissue. Micro-CT analysis was performed to study bone integrity. High Mg2+ diet prevented vascular calcification and reduced aortic gene expression of Runx2 and matrix Gla protein, demonstrating the protective effect on pro-osteogenic signaling. Differential expression of inflammation and extracellular matrix remodeling genes accompany the beneficial effects of Mg2+ on calcification. High dietary Mg2+ did not affect serum parathyroid hormone, vitamin D3 and calcium. High Mg2+ intake prevented calcification despite increasing fibroblast growth factor-23 and phosphate concentration in knock-out mice. In addition, mice on the high Mg2+ diet had a 20% reduced femoral bone mineral density and increased osteoid formation indicating osteomalacia, while osteoclast activity was decreased in Klotho knock-out mice. In Saos-2 osteoblasts, Mg2+ supplementation reduced mineralization independent of osteoblastic matrix production, alkaline phosphatase activity and maturation markers alpha-1 type-I collagen and sclerostin. In conclusion, high dietary Mg2+ prevents calcification in Klotho knock-out mice. These effects are potentially mediated by reduction of inflammatory and extracellular matrix remodeling pathways in the aorta. Mg2+ treatment is promising to prevent vascular calcification, but the risk for osteomalacia should be considered.",Ground Control
3,GSM7009984,GSE224023,"Milky spots, lymphoid clusters present in visceral adipose tissue omentum, play central roles in the regulation of abdominal immunity. Milky spots exhibit hybrid nature between secondary lymph organs and ectopic lymphoid tissues, yet the mechanism of their development and maturation is poorly understood. Here, we identified a subset of fibroblastic reticular cells (FRCs) that are uniquely present in omental milky spots. These FRCs were characterized by the expression of retinoic acid converting enzyme, Aldh1a2, and endothelial cell marker, Tie2, in addition to canonical FRC-associated genes. Diphtheria toxin-mediated ablation of Aldh1a2+ FRCs resulted in the alteration in milky spot structure with a significant reduction in size and cellularity. Mechanistically, Aldh1a2+ FRCs regulated the display of chemokine CXCL12 on high endothelial venules (HEVs), which recruit blood-borne lymphocytes from circulation. We further found that Aldh1a2+ FRCs are required for the maintenance of peritoneal lymphocyte composition. These results illustrate the homeostatic roles of FRCs in the formation of non-classical lymphoid tissues.",Ground Control
4,GSM3391965,GSE120038,The role of endothelial miR-92a-3p and miR-489-3p in CKD-associated atherosclerosis was examined by mRNA expression analysis in Apoe-/- mice with 5/6 nephrectomy treated with locked-nucleic acid (LNA) inhibitors complexed with high-density lipoprotein (HDL).,Ground Control
5,GSM7009983,GSE224023,"Milky spots, lymphoid clusters present in visceral adipose tissue omentum, play central roles in the regulation of abdominal immunity. Milky spots exhibit hybrid nature between secondary lymph organs and ectopic lymphoid tissues, yet the mechanism of their development and maturation is poorly understood. Here, we identified a subset of fibroblastic reticular cells (FRCs) that are uniquely present in omental milky spots. These FRCs were characterized by the expression of retinoic acid converting enzyme, Aldh1a2, and endothelial cell marker, Tie2, in addition to canonical FRC-associated genes. Diphtheria toxin-mediated ablation of Aldh1a2+ FRCs resulted in the alteration in milky spot structure with a significant reduction in size and cellularity. Mechanistically, Aldh1a2+ FRCs regulated the display of chemokine CXCL12 on high endothelial venules (HEVs), which recruit blood-borne lymphocytes from circulation. We further found that Aldh1a2+ FRCs are required for the maintenance of peritoneal lymphocyte composition. These results illustrate the homeostatic roles of FRCs in the formation of non-classical lymphoid tissues.",Ground Control
6,GSM5012177,GSE164494,"The goals of this study is to compare the differently expressed genes in abdominal aorta of Rab22a KO mice and Rab22a WT mice with or without Angiotensin II treatment for 14 days at the concentration of 500ng/kg/min.The mice (n=20) were randomly divided into 4 groups:WT+AngII,WT+NS,KO+AngII,KO+NS (n = 5 for each group). Mice in WT+NS and KO+NS groups were infused with saline or 500 ng/kg/min of WT+AngII and KO+AngII respectively. Then the abdominal aorta were used to identify differentially expressed genes among different groups.",Ground Control
7,GSM3391950,GSE120038,The role of endothelial miR-92a-3p and miR-489-3p in CKD-associated atherosclerosis was examined by mRNA expression analysis in Apoe-/- mice with 5/6 nephrectomy treated with locked-nucleic acid (LNA) inhibitors complexed with high-density lipoprotein (HDL).,Ground Control
8,GSM4052410,GSE136593,"Klotho knock-out mice are an important model for CKD-induced calcification. In CKD, serum magnesium (Mg2+) inversely correlates with vascular calcification. This study aims to determine the effects of Mg2+ on aortic calcification in Klotho knock-out mice. Klotho knock-out mice were treated with either a minimal or a high Mg2+ diet from birth. After eight weeks, serum biochemistry was studied and organs were harvested. Protective effects of Mg2+ were characterized by RNA-sequencing of aortic tissue. Micro-CT analysis was performed to study bone integrity. High Mg2+ diet prevented vascular calcification and reduced aortic gene expression of Runx2 and matrix Gla protein, demonstrating the protective effect on pro-osteogenic signaling. Differential expression of inflammation and extracellular matrix remodeling genes accompany the beneficial effects of Mg2+ on calcification. High dietary Mg2+ did not affect serum parathyroid hormone, vitamin D3 and calcium. High Mg2+ intake prevented calcification despite increasing fibroblast growth factor-23 and phosphate concentration in knock-out mice. In addition, mice on the high Mg2+ diet had a 20% reduced femoral bone mineral density and increased osteoid formation indicating osteomalacia, while osteoclast activity was decreased in Klotho knock-out mice. In Saos-2 osteoblasts, Mg2+ supplementation reduced mineralization independent of osteoblastic matrix production, alkaline phosphatase activity and maturation markers alpha-1 type-I collagen and sclerostin. In conclusion, high dietary Mg2+ prevents calcification in Klotho knock-out mice. These effects are potentially mediated by reduction of inflammatory and extracellular matrix remodeling pathways in the aorta. Mg2+ treatment is promising to prevent vascular calcification, but the risk for osteomalacia should be considered.",Ground Control
9,GSM4960156,GSE162803,This SuperSeries is composed of the SubSeries listed below.,Ground Control
