,gsm,gse,geo_summary,spaceflight
0,GSM6782801,GSE219552,"B6 X Cast adrenal gland_8-10 months female For data usage terms and conditions, please refer to http://www.genome.gov/27528022 and http://www.genome.gov/Pages/Research/ENCODE/ENCODE_Data_Use_Policy_for_External_Users_03-07-14.pdf",Basal Control
1,GSM6138752,GSE202940,"Unlike most cancers, adrenocortical carcinomas (ACC) are more frequent in women than men, but the underlying mechanisms of this sexual dimorphism remain elusive. Here, we show that inactivation of Znrf3 in steroidogenic cells of the mouse adrenal cortex is associated with sexually dimorphic tumour progression. Although female knockouts develop metastatic carcinomas at 18 months, adrenal hyperplasia regresses in male knockouts. This male-specific phenotype is associated with androgen-dependent induction of senescence, recruitment and differentiation of highly phagocytic macrophages that clear-out senescent cells. In contrast, in females, macrophage recruitment is delayed and dampened, which allows for aggressive tumour progression. Consistently, analysis of TCGA-ACC data shows that phagocytic macrophages are more prominent in men and associated with better prognosis. Altogether, these data show that phagocytic macrophages are key players in the sexual dimorphism of ACC and establish them as novel therapeutic targets for this devastating cancer.",Basal Control
2,GSM6138792,GSE202940,"Unlike most cancers, adrenocortical carcinomas (ACC) are more frequent in women than men, but the underlying mechanisms of this sexual dimorphism remain elusive. Here, we show that inactivation of Znrf3 in steroidogenic cells of the mouse adrenal cortex is associated with sexually dimorphic tumour progression. Although female knockouts develop metastatic carcinomas at 18 months, adrenal hyperplasia regresses in male knockouts. This male-specific phenotype is associated with androgen-dependent induction of senescence, recruitment and differentiation of highly phagocytic macrophages that clear-out senescent cells. In contrast, in females, macrophage recruitment is delayed and dampened, which allows for aggressive tumour progression. Consistently, analysis of TCGA-ACC data shows that phagocytic macrophages are more prominent in men and associated with better prognosis. Altogether, these data show that phagocytic macrophages are key players in the sexual dimorphism of ACC and establish them as novel therapeutic targets for this devastating cancer.",Basal Control
3,GSM6138797,GSE202940,"Unlike most cancers, adrenocortical carcinomas (ACC) are more frequent in women than men, but the underlying mechanisms of this sexual dimorphism remain elusive. Here, we show that inactivation of Znrf3 in steroidogenic cells of the mouse adrenal cortex is associated with sexually dimorphic tumour progression. Although female knockouts develop metastatic carcinomas at 18 months, adrenal hyperplasia regresses in male knockouts. This male-specific phenotype is associated with androgen-dependent induction of senescence, recruitment and differentiation of highly phagocytic macrophages that clear-out senescent cells. In contrast, in females, macrophage recruitment is delayed and dampened, which allows for aggressive tumour progression. Consistently, analysis of TCGA-ACC data shows that phagocytic macrophages are more prominent in men and associated with better prognosis. Altogether, these data show that phagocytic macrophages are key players in the sexual dimorphism of ACC and establish them as novel therapeutic targets for this devastating cancer.",Basal Control
4,GSM6138783,GSE202940,"Unlike most cancers, adrenocortical carcinomas (ACC) are more frequent in women than men, but the underlying mechanisms of this sexual dimorphism remain elusive. Here, we show that inactivation of Znrf3 in steroidogenic cells of the mouse adrenal cortex is associated with sexually dimorphic tumour progression. Although female knockouts develop metastatic carcinomas at 18 months, adrenal hyperplasia regresses in male knockouts. This male-specific phenotype is associated with androgen-dependent induction of senescence, recruitment and differentiation of highly phagocytic macrophages that clear-out senescent cells. In contrast, in females, macrophage recruitment is delayed and dampened, which allows for aggressive tumour progression. Consistently, analysis of TCGA-ACC data shows that phagocytic macrophages are more prominent in men and associated with better prognosis. Altogether, these data show that phagocytic macrophages are key players in the sexual dimorphism of ACC and establish them as novel therapeutic targets for this devastating cancer.",Basal Control
5,GSM4199537,GSE141252,We provide evidence for the decrease of long transcripts during aging using a unique reference transcriptomic survey of 17 mouse organs sampled at 5 timepoints over the lifespan.,Basal Control
6,GSM5808336,GSE193480,Identify genetic programs impacted by increasing protein SUMOylation and controlling adrenal cortex zonation,Basal Control
7,GSM5808344,GSE193480,Identify genetic programs impacted by increasing protein SUMOylation and controlling adrenal cortex zonation,Basal Control
8,GSM6138791,GSE202940,"Unlike most cancers, adrenocortical carcinomas (ACC) are more frequent in women than men, but the underlying mechanisms of this sexual dimorphism remain elusive. Here, we show that inactivation of Znrf3 in steroidogenic cells of the mouse adrenal cortex is associated with sexually dimorphic tumour progression. Although female knockouts develop metastatic carcinomas at 18 months, adrenal hyperplasia regresses in male knockouts. This male-specific phenotype is associated with androgen-dependent induction of senescence, recruitment and differentiation of highly phagocytic macrophages that clear-out senescent cells. In contrast, in females, macrophage recruitment is delayed and dampened, which allows for aggressive tumour progression. Consistently, analysis of TCGA-ACC data shows that phagocytic macrophages are more prominent in men and associated with better prognosis. Altogether, these data show that phagocytic macrophages are key players in the sexual dimorphism of ACC and establish them as novel therapeutic targets for this devastating cancer.",Basal Control
9,GSM6138799,GSE202940,"Unlike most cancers, adrenocortical carcinomas (ACC) are more frequent in women than men, but the underlying mechanisms of this sexual dimorphism remain elusive. Here, we show that inactivation of Znrf3 in steroidogenic cells of the mouse adrenal cortex is associated with sexually dimorphic tumour progression. Although female knockouts develop metastatic carcinomas at 18 months, adrenal hyperplasia regresses in male knockouts. This male-specific phenotype is associated with androgen-dependent induction of senescence, recruitment and differentiation of highly phagocytic macrophages that clear-out senescent cells. In contrast, in females, macrophage recruitment is delayed and dampened, which allows for aggressive tumour progression. Consistently, analysis of TCGA-ACC data shows that phagocytic macrophages are more prominent in men and associated with better prognosis. Altogether, these data show that phagocytic macrophages are key players in the sexual dimorphism of ACC and establish them as novel therapeutic targets for this devastating cancer.",Basal Control
