,gsm,gse,geo_summary,spaceflight
0,GSM4953967,GSE162535,"Purpose:This study aimed to investigate the transcriptome-wide response of experimental cerebral malaria (ECM) and artesunate treated mice brain on 6 days post-infection. Methods: C57BL/6 mice were infected with Plasmodium berghei ANKA to construct a murine ECM in MB and AB group. AB group treated with artesunate (30mg/kg), while CB group treated with PBS for 4 days. Mice brain was tested by RNA-seq. Results: Gene ontology and KEGG pathway analyses of differentially expressed genes (DEGs) were performed. quantitative reverse transcription polymerase chain reaction (qPCR) verify DEGs such as Il6, Il1b, Il10, Tnf, Ifng, Il21, Icam1, which were up-regulated in MB vs. CB, while down-regulated in AB vs. MB. Conclusions:Our study revealed a transcriptome-wide profile in ECM and artesunate treated mice brain, and help to explore the underlying mechanism, as well as the further development of therapeutic strategies for clinical cerebral malaria.",Ground Control
1,GSM3302028,GSE117504,"We sequenced the cerebral cortex transcriptome of both male and female mice either infected with T. gondii or age-matched uninfected controls. These transcriptomes were determined along the infection timeline with early (21 and 28 days) and late (3 and 6 months) chronic represented. We obtained 5.7 billion paired-end sequences and aligned them to the Mus musculus genome. We found that a majority of the host genes with greater abundance at day 21 post-infection are still more abundant 6 months post-infection in male and female mice, although, females have far fewer genes that are significantly less abundant. Genes that were significantly less abundant in males are involved with the immune response, and may lead to the slight increase in cyst numbers in males during chronic infection.",Ground Control
2,GSM3963441,GSE134685,"Influenza A virus (IAV) causes a wide range of extra-respiratory complications, ranging from central nervous system disease to cardiac disease. Obesity/overweight has previously been identified as a susceptibility factor for both severe influenza and cardiac disease. We therefore sought to investigate the systemic pathogenesis of influenza in an obese mouse model with a focus on cardiac complications of influenza.",Ground Control
3,GSM5705624,GSE203344,This SuperSeries is composed of the SubSeries listed below.,Ground Control
4,GSM5830781,GSE194203,"We knocked out the Aanat gene of mice by CRISPR CAS technology, and performed RNA-seq on brain, heart, liver, kidney, lung, skin, stomach, spleen, testis, skeletal muscle, and EWAT of 10-week-old wild-type(WT) and Aanat knockout(Aanat-/-) mice. Through the analysis of differentially expressed genes, we found the genes related to disease and tissue development. Finally, these differential genes were verified by qRT-PCR",Ground Control
5,GSM5352814,GSE176018,"Pseudogenes are defined as regions of the genome that resemble functional genes but contain disabling mutations and lack regulatory elements needed for transcription or translation. They are excellent markers for genome evolution and are emerging as crucial regulators of the development and disease, especially cancer. However, systematic functional characterization and evolution of pseudogene remain largely unexplored. In particular, the contribution of pseudogene to organ development is still unknown. Meanwhile, studies of pseudogene transcription, which is the first step for generating functional RNA, is precluded by the limited capacity of short-read sequencing. To address these issues, we systematically inferred the origin time and characterized the evolution pattern of pseudogenes. We leveraged PacBio full-length sequencing in combination with deep Illumina data as well as public developmental time-course RNA-seq, we dramatically expanded the analyzed samples and profiled genome-wide pseudogene expression paradigm. Additionally, we prioritized functional pseudogenes at multiple regulatory layers and determined their implications in disease and cancer biology.",Ground Control
6,GSM5589190,GSE184451,We report gene expression changes in the brains of C57BL6/J mice 30 days after cranial irradiation with 10 Gy of X-rays,Ground Control
7,GSM4954637,GSE162566,"The adult offspring of MHV68 infected dams had a significantly decreased expression of genes linked to dopamine neurons (Th, lmx1b, and foxa1). Deconvolution analysis revealed that the proportion of dopamine neurons in the midbrain was reduced. Pathway analyses indicated mitochondrial dysfunction, with reductions in genes associated with ATP synthesis, mitochondrial respiratory chain, and mitochondrial translation in the offspring of dams infected with MHV68. TIGAR (a negative regulator of mitophagy) and SDHA (mitochondrial complex II subunit) protein levels were increased, and the levels of 3,4-dihydroxyphenylacetic acid (DOPAC) in the striatum were increased in these offspring. No such changes were observed in the offspring of dams infected with MCMV.",Ground Control
8,GSM5830779,GSE194203,"We knocked out the Aanat gene of mice by CRISPR CAS technology, and performed RNA-seq on brain, heart, liver, kidney, lung, skin, stomach, spleen, testis, skeletal muscle, and EWAT of 10-week-old wild-type(WT) and Aanat knockout(Aanat-/-) mice. Through the analysis of differentially expressed genes, we found the genes related to disease and tissue development. Finally, these differential genes were verified by qRT-PCR",Ground Control
9,GSM7573951,GSE236711,"In this study, the transcriptional repressor REST (Repressor Element 1 Silencing Transcription factor) was ablated in the mouse placenta to investigate molecular and cellular impacts on the offspring brain at different life stages. Ablation of placental REST deregulated several brain metabolites, including glucose and lactate that fuel brain energy, vitamin C (ascorbic acid) that functions in the epigenetic programming of the brain during postnatal development, and glutamate and creatine that help the brain to respond to stress conditions during adult life. Bulk RNA-seq analysis showed that a lack of placental REST persistently altered multiple transport genes, including those related to oxygen transportation in the offspring brain. While metabolic genes were impacted in the postnatal brain, different stress response genes were activated in the adult brain. DNA methylation was also impacted in the adult brain due to the loss of placental REST, but in a sex-biased manner. Single-nuclei RNA-seq analysis showed that specific cell types of the brain, particularly those of the choroid plexus and ependyma, which play critical roles in producing cerebrospinal fluid and maintaining metabolic homeostasis, were significantly impacted due to the loss of placental REST. These cells showed significant differential expression of genes associated with the metabotropic (G coupled protein) and ionotropic (ligand-gated ion channel) glutamate receptors, suggesting an impact of ablation of placental REST on the glutamatergic signaling of the offspring brain. The study expands our understanding of placental influences on the offspring brain.",Ground Control
