,gsm,gse,geo_summary,spaceflight
0,GSM3851955,GSE132173,"We report transcript abundance in skin, spinal_cord, and trigeminal ganglia from animals treated with MC903 to induce a mouse model of atopic dermatitis across different genotypes, time points, and treatments",Basal Control
1,GSM2286794,GSE85891,"To increase our understanding of psoriasis, we utilized RNA-seq to assay the transcriptomes of skin samples from 3 Tnip1+/+ and 3 Tnip1-/- mice that were treated for two days with imiquimod (IMQ) and performed cross-species analyses with human transcriptome data derived from psoriasis patients and healthy subjects (GSE54456). Intriguingly, the vast majority of genes deregulated in Tnip1-/- mice correlated with their human counterparts, substantiating the interpretation that gene deregulation in Tnip1-/- mice reflects a psoriasis-specific pattern rather than being the consequence of an overall exaggerated inflammatory skin response. Together, the data demonstrate that loss of Tnip1 function leads to genetic susceptibility against IMQ, akin to human disease. As expected, gene ontology (GO) analysis highlighted gene sets known to be affected in psoriasis, such as epidermal development, immune/ defense response, proteolysis and response to wounding.",Basal Control
2,GSM3851954,GSE132173,"We report transcript abundance in skin, spinal_cord, and trigeminal ganglia from animals treated with MC903 to induce a mouse model of atopic dermatitis across different genotypes, time points, and treatments",Basal Control
3,GSM5015063,GSE164623,"Defects of filaggrin (FLG) compromise epidermal barrier function and represent an important known genetic risk factor for atopic dermatitis (AD), but also for systemic atopy, including allergic sensitization and asthma. A loss of epidermal barrier integrity can provide a significant stress for the cells in both the epidermis as well as the underlying dermal layer of the skin, either due to the increased moisture evaporation from the skin or increased penetration of the antigens and microflora into the lower layers. This analysis was therefore designed to understand the effect of this loss of barrier integrity on the total skin transcriptional profile.",Basal Control
4,GSM5015061,GSE164623,"Defects of filaggrin (FLG) compromise epidermal barrier function and represent an important known genetic risk factor for atopic dermatitis (AD), but also for systemic atopy, including allergic sensitization and asthma. A loss of epidermal barrier integrity can provide a significant stress for the cells in both the epidermis as well as the underlying dermal layer of the skin, either due to the increased moisture evaporation from the skin or increased penetration of the antigens and microflora into the lower layers. This analysis was therefore designed to understand the effect of this loss of barrier integrity on the total skin transcriptional profile.",Basal Control
5,GSM2286796,GSE85891,"To increase our understanding of psoriasis, we utilized RNA-seq to assay the transcriptomes of skin samples from 3 Tnip1+/+ and 3 Tnip1-/- mice that were treated for two days with imiquimod (IMQ) and performed cross-species analyses with human transcriptome data derived from psoriasis patients and healthy subjects (GSE54456). Intriguingly, the vast majority of genes deregulated in Tnip1-/- mice correlated with their human counterparts, substantiating the interpretation that gene deregulation in Tnip1-/- mice reflects a psoriasis-specific pattern rather than being the consequence of an overall exaggerated inflammatory skin response. Together, the data demonstrate that loss of Tnip1 function leads to genetic susceptibility against IMQ, akin to human disease. As expected, gene ontology (GO) analysis highlighted gene sets known to be affected in psoriasis, such as epidermal development, immune/ defense response, proteolysis and response to wounding.",Basal Control
6,GSM5015057,GSE164623,"Defects of filaggrin (FLG) compromise epidermal barrier function and represent an important known genetic risk factor for atopic dermatitis (AD), but also for systemic atopy, including allergic sensitization and asthma. A loss of epidermal barrier integrity can provide a significant stress for the cells in both the epidermis as well as the underlying dermal layer of the skin, either due to the increased moisture evaporation from the skin or increased penetration of the antigens and microflora into the lower layers. This analysis was therefore designed to understand the effect of this loss of barrier integrity on the total skin transcriptional profile.",Basal Control
7,GSM7432048,GSE233658,To understand the global gene expression profile at the tick bite site of adiponectin wildtype and knockout mice,Basal Control
8,GSM2094826,GSE79403,"Interleukin-31 (IL-31), a T cells derived cytokine which is mainly produced by CD4+ T cells skewed towards Th2 phenotypes. It signals via a heterodimeric receptors composed of IL-31RA and OSMR that is expressed constitutively in epithelial cells and keratinocytes. IL-31 is shown to play a pathogenic role in allergic and inflammatory diseases. Transgenic mice overexpressing IL-31 have a phenotype similar to atopic dermatitis.  Here, we studied the role of IL-31 in skin damage by intradermal administration of recombinant IL-31. Notably, IL-31 was sufficient to increase epidermal basal cell proliferation and thickening of the epidermal layer of skin in mice. Analysis of skin transcriptome indicates a significant increase in the transcripts involved in epidermal cell proliferation and pathological skin remodeling. Thus, our study revealed an important role of IL-31 signaling in activating transcriptional programs involved in the pathophysiology of skin diseases.",Basal Control
9,GSM5015062,GSE164623,"Defects of filaggrin (FLG) compromise epidermal barrier function and represent an important known genetic risk factor for atopic dermatitis (AD), but also for systemic atopy, including allergic sensitization and asthma. A loss of epidermal barrier integrity can provide a significant stress for the cells in both the epidermis as well as the underlying dermal layer of the skin, either due to the increased moisture evaporation from the skin or increased penetration of the antigens and microflora into the lower layers. This analysis was therefore designed to understand the effect of this loss of barrier integrity on the total skin transcriptional profile.",Basal Control
10,GSM2094826,GSE79403,"Interleukin-31 (IL-31), a T cells derived cytokine which is mainly produced by CD4+ T cells skewed towards Th2 phenotypes. It signals via a heterodimeric receptors composed of IL-31RA and OSMR that is expressed constitutively in epithelial cells and keratinocytes. IL-31 is shown to play a pathogenic role in allergic and inflammatory diseases. Transgenic mice overexpressing IL-31 have a phenotype similar to atopic dermatitis.  Here, we studied the role of IL-31 in skin damage by intradermal administration of recombinant IL-31. Notably, IL-31 was sufficient to increase epidermal basal cell proliferation and thickening of the epidermal layer of skin in mice. Analysis of skin transcriptome indicates a significant increase in the transcripts involved in epidermal cell proliferation and pathological skin remodeling. Thus, our study revealed an important role of IL-31 signaling in activating transcriptional programs involved in the pathophysiology of skin diseases.",Ground Control
11,GSM2094825,GSE79403,"Interleukin-31 (IL-31), a T cells derived cytokine which is mainly produced by CD4+ T cells skewed towards Th2 phenotypes. It signals via a heterodimeric receptors composed of IL-31RA and OSMR that is expressed constitutively in epithelial cells and keratinocytes. IL-31 is shown to play a pathogenic role in allergic and inflammatory diseases. Transgenic mice overexpressing IL-31 have a phenotype similar to atopic dermatitis.  Here, we studied the role of IL-31 in skin damage by intradermal administration of recombinant IL-31. Notably, IL-31 was sufficient to increase epidermal basal cell proliferation and thickening of the epidermal layer of skin in mice. Analysis of skin transcriptome indicates a significant increase in the transcripts involved in epidermal cell proliferation and pathological skin remodeling. Thus, our study revealed an important role of IL-31 signaling in activating transcriptional programs involved in the pathophysiology of skin diseases.",Ground Control
12,GSM7798808,GSE243950,This SuperSeries is composed of the SubSeries listed below.,Ground Control
13,GSM3851955,GSE132173,"We report transcript abundance in skin, spinal_cord, and trigeminal ganglia from animals treated with MC903 to induce a mouse model of atopic dermatitis across different genotypes, time points, and treatments",Ground Control
14,GSM3851982,GSE132173,"We report transcript abundance in skin, spinal_cord, and trigeminal ganglia from animals treated with MC903 to induce a mouse model of atopic dermatitis across different genotypes, time points, and treatments",Ground Control
15,GSM2094827,GSE79403,"Interleukin-31 (IL-31), a T cells derived cytokine which is mainly produced by CD4+ T cells skewed towards Th2 phenotypes. It signals via a heterodimeric receptors composed of IL-31RA and OSMR that is expressed constitutively in epithelial cells and keratinocytes. IL-31 is shown to play a pathogenic role in allergic and inflammatory diseases. Transgenic mice overexpressing IL-31 have a phenotype similar to atopic dermatitis.  Here, we studied the role of IL-31 in skin damage by intradermal administration of recombinant IL-31. Notably, IL-31 was sufficient to increase epidermal basal cell proliferation and thickening of the epidermal layer of skin in mice. Analysis of skin transcriptome indicates a significant increase in the transcripts involved in epidermal cell proliferation and pathological skin remodeling. Thus, our study revealed an important role of IL-31 signaling in activating transcriptional programs involved in the pathophysiology of skin diseases.",Ground Control
16,GSM3851981,GSE132173,"We report transcript abundance in skin, spinal_cord, and trigeminal ganglia from animals treated with MC903 to induce a mouse model of atopic dermatitis across different genotypes, time points, and treatments",Ground Control
17,GSM7432049,GSE233658,To understand the global gene expression profile at the tick bite site of adiponectin wildtype and knockout mice,Ground Control
18,GSM7798807,GSE243950,This SuperSeries is composed of the SubSeries listed below.,Ground Control
19,GSM3851945,GSE132173,"We report transcript abundance in skin, spinal_cord, and trigeminal ganglia from animals treated with MC903 to induce a mouse model of atopic dermatitis across different genotypes, time points, and treatments",Ground Control
20,GSM4486795,GSE148969,This SuperSeries is composed of the SubSeries listed below.,Space Flight
21,GSM5015064,GSE164623,"Defects of filaggrin (FLG) compromise epidermal barrier function and represent an important known genetic risk factor for atopic dermatitis (AD), but also for systemic atopy, including allergic sensitization and asthma. A loss of epidermal barrier integrity can provide a significant stress for the cells in both the epidermis as well as the underlying dermal layer of the skin, either due to the increased moisture evaporation from the skin or increased penetration of the antigens and microflora into the lower layers. This analysis was therefore designed to understand the effect of this loss of barrier integrity on the total skin transcriptional profile.",Space Flight
22,GSM3851955,GSE132173,"We report transcript abundance in skin, spinal_cord, and trigeminal ganglia from animals treated with MC903 to induce a mouse model of atopic dermatitis across different genotypes, time points, and treatments",Space Flight
23,GSM5015059,GSE164623,"Defects of filaggrin (FLG) compromise epidermal barrier function and represent an important known genetic risk factor for atopic dermatitis (AD), but also for systemic atopy, including allergic sensitization and asthma. A loss of epidermal barrier integrity can provide a significant stress for the cells in both the epidermis as well as the underlying dermal layer of the skin, either due to the increased moisture evaporation from the skin or increased penetration of the antigens and microflora into the lower layers. This analysis was therefore designed to understand the effect of this loss of barrier integrity on the total skin transcriptional profile.",Space Flight
24,GSM5015062,GSE164623,"Defects of filaggrin (FLG) compromise epidermal barrier function and represent an important known genetic risk factor for atopic dermatitis (AD), but also for systemic atopy, including allergic sensitization and asthma. A loss of epidermal barrier integrity can provide a significant stress for the cells in both the epidermis as well as the underlying dermal layer of the skin, either due to the increased moisture evaporation from the skin or increased penetration of the antigens and microflora into the lower layers. This analysis was therefore designed to understand the effect of this loss of barrier integrity on the total skin transcriptional profile.",Space Flight
25,GSM2094826,GSE79403,"Interleukin-31 (IL-31), a T cells derived cytokine which is mainly produced by CD4+ T cells skewed towards Th2 phenotypes. It signals via a heterodimeric receptors composed of IL-31RA and OSMR that is expressed constitutively in epithelial cells and keratinocytes. IL-31 is shown to play a pathogenic role in allergic and inflammatory diseases. Transgenic mice overexpressing IL-31 have a phenotype similar to atopic dermatitis.  Here, we studied the role of IL-31 in skin damage by intradermal administration of recombinant IL-31. Notably, IL-31 was sufficient to increase epidermal basal cell proliferation and thickening of the epidermal layer of skin in mice. Analysis of skin transcriptome indicates a significant increase in the transcripts involved in epidermal cell proliferation and pathological skin remodeling. Thus, our study revealed an important role of IL-31 signaling in activating transcriptional programs involved in the pathophysiology of skin diseases.",Space Flight
26,GSM2219789,GSE83855,"The epidermis is as a highly regenerative barrier protecting organisms from environmental insults, including ultraviolet radiation, the main cause of skin cancer and skin aging. Here we show that time-restricted feeding (RF) shifts the phase and alters the amplitude of the skin circadian clock and affects the expression of approximately 10% of the skin transcriptome. Furthermore, a strikingly large number of skin-expressed genes are acutely regulated by food intake. While the circadian clock is required for daily rhythms in DNA synthesis in epidermal stem cells, RF-induced shifts in clock phase do not alter the phase of DNA synthesis. However, both the expression of the key DNA repair gene Xpa, and the diurnal sensitivity to UVB-induced DNA damage, are altered by RF. Together our findings indicate an unexpected regulation of skin function by time of feeding and emphasize the important link between circadian rhythm, food intake, and skin health.",Space Flight
27,GSM7798804,GSE243950,This SuperSeries is composed of the SubSeries listed below.,Space Flight
28,GSM5610971,GSE185340,"Atopic dermatitis (AD) is the most common inflammatory skin disease. Stat3 mutation is a major cause of hyper IgE syndrome (HIES), which consistently represent AD like eczematous dermatitis. Based on multi-dimensional transcriptome analysis in pre- and post-flares skin, dermatitis phenotype was controlled by sequential two steps of Stat3 deficiency and environmental pathogenic stimuli. The Stat3 deficiency determined the barrier integrity that lowered threshold of inflammation, but this step was not sufficient to form pathogenicity. Transcriptome data indicated that emergence of dermatitis phenotype need to trigger robust activation of NFB pathway and TH2 cells. Continuous colonization of Staphylococcus aureus was an environmental stimulus to lower the activation threshold of TH2 inflammation in the skin.",Space Flight
29,GSM2219797,GSE83855,"The epidermis is as a highly regenerative barrier protecting organisms from environmental insults, including ultraviolet radiation, the main cause of skin cancer and skin aging. Here we show that time-restricted feeding (RF) shifts the phase and alters the amplitude of the skin circadian clock and affects the expression of approximately 10% of the skin transcriptome. Furthermore, a strikingly large number of skin-expressed genes are acutely regulated by food intake. While the circadian clock is required for daily rhythms in DNA synthesis in epidermal stem cells, RF-induced shifts in clock phase do not alter the phase of DNA synthesis. However, both the expression of the key DNA repair gene Xpa, and the diurnal sensitivity to UVB-induced DNA damage, are altered by RF. Together our findings indicate an unexpected regulation of skin function by time of feeding and emphasize the important link between circadian rhythm, food intake, and skin health.",Space Flight
30,GSM2094826,GSE79403,"Interleukin-31 (IL-31), a T cells derived cytokine which is mainly produced by CD4+ T cells skewed towards Th2 phenotypes. It signals via a heterodimeric receptors composed of IL-31RA and OSMR that is expressed constitutively in epithelial cells and keratinocytes. IL-31 is shown to play a pathogenic role in allergic and inflammatory diseases. Transgenic mice overexpressing IL-31 have a phenotype similar to atopic dermatitis.  Here, we studied the role of IL-31 in skin damage by intradermal administration of recombinant IL-31. Notably, IL-31 was sufficient to increase epidermal basal cell proliferation and thickening of the epidermal layer of skin in mice. Analysis of skin transcriptome indicates a significant increase in the transcripts involved in epidermal cell proliferation and pathological skin remodeling. Thus, our study revealed an important role of IL-31 signaling in activating transcriptional programs involved in the pathophysiology of skin diseases.",Vivarium Control
31,GSM3851955,GSE132173,"We report transcript abundance in skin, spinal_cord, and trigeminal ganglia from animals treated with MC903 to induce a mouse model of atopic dermatitis across different genotypes, time points, and treatments",Vivarium Control
32,GSM2094825,GSE79403,"Interleukin-31 (IL-31), a T cells derived cytokine which is mainly produced by CD4+ T cells skewed towards Th2 phenotypes. It signals via a heterodimeric receptors composed of IL-31RA and OSMR that is expressed constitutively in epithelial cells and keratinocytes. IL-31 is shown to play a pathogenic role in allergic and inflammatory diseases. Transgenic mice overexpressing IL-31 have a phenotype similar to atopic dermatitis.  Here, we studied the role of IL-31 in skin damage by intradermal administration of recombinant IL-31. Notably, IL-31 was sufficient to increase epidermal basal cell proliferation and thickening of the epidermal layer of skin in mice. Analysis of skin transcriptome indicates a significant increase in the transcripts involved in epidermal cell proliferation and pathological skin remodeling. Thus, our study revealed an important role of IL-31 signaling in activating transcriptional programs involved in the pathophysiology of skin diseases.",Vivarium Control
33,GSM4486795,GSE148969,This SuperSeries is composed of the SubSeries listed below.,Vivarium Control
34,GSM2094827,GSE79403,"Interleukin-31 (IL-31), a T cells derived cytokine which is mainly produced by CD4+ T cells skewed towards Th2 phenotypes. It signals via a heterodimeric receptors composed of IL-31RA and OSMR that is expressed constitutively in epithelial cells and keratinocytes. IL-31 is shown to play a pathogenic role in allergic and inflammatory diseases. Transgenic mice overexpressing IL-31 have a phenotype similar to atopic dermatitis.  Here, we studied the role of IL-31 in skin damage by intradermal administration of recombinant IL-31. Notably, IL-31 was sufficient to increase epidermal basal cell proliferation and thickening of the epidermal layer of skin in mice. Analysis of skin transcriptome indicates a significant increase in the transcripts involved in epidermal cell proliferation and pathological skin remodeling. Thus, our study revealed an important role of IL-31 signaling in activating transcriptional programs involved in the pathophysiology of skin diseases.",Vivarium Control
35,GSM7798804,GSE243950,This SuperSeries is composed of the SubSeries listed below.,Vivarium Control
36,GSM3851945,GSE132173,"We report transcript abundance in skin, spinal_cord, and trigeminal ganglia from animals treated with MC903 to induce a mouse model of atopic dermatitis across different genotypes, time points, and treatments",Vivarium Control
37,GSM3851982,GSE132173,"We report transcript abundance in skin, spinal_cord, and trigeminal ganglia from animals treated with MC903 to induce a mouse model of atopic dermatitis across different genotypes, time points, and treatments",Vivarium Control
38,GSM5015064,GSE164623,"Defects of filaggrin (FLG) compromise epidermal barrier function and represent an important known genetic risk factor for atopic dermatitis (AD), but also for systemic atopy, including allergic sensitization and asthma. A loss of epidermal barrier integrity can provide a significant stress for the cells in both the epidermis as well as the underlying dermal layer of the skin, either due to the increased moisture evaporation from the skin or increased penetration of the antigens and microflora into the lower layers. This analysis was therefore designed to understand the effect of this loss of barrier integrity on the total skin transcriptional profile.",Vivarium Control
39,GSM5015062,GSE164623,"Defects of filaggrin (FLG) compromise epidermal barrier function and represent an important known genetic risk factor for atopic dermatitis (AD), but also for systemic atopy, including allergic sensitization and asthma. A loss of epidermal barrier integrity can provide a significant stress for the cells in both the epidermis as well as the underlying dermal layer of the skin, either due to the increased moisture evaporation from the skin or increased penetration of the antigens and microflora into the lower layers. This analysis was therefore designed to understand the effect of this loss of barrier integrity on the total skin transcriptional profile.",Vivarium Control
