,gsm,gse,geo_summary,spaceflight
0,GSM2495278,GSE95056,RNAseq was perfomed in control and TRF2-DCVX-cre mice to evaluate the effect of telomere dysfunction in gene expression in neurons,Ground Control
1,GSM2495283,GSE95056,RNAseq was perfomed in control and TRF2-DCVX-cre mice to evaluate the effect of telomere dysfunction in gene expression in neurons,Ground Control
2,GSM3356260,GSE118989,"Although elevated KCNH2-3.1 potassium channel expression is associated with cognitive dysfunctions and with schizophrenia, little is known about the pathophysiology of synapses in patient neurons and how elevated levels of KCNH2-3.1 potassium channel could lead to synaptic deficits in humans. Here, we identified specific and delayed disruption of hippocampal-mPFC synaptic transmission and connection unexpectedly associated with age-dependent reduction of SERPING1, CFH and CD74 in the KCNH2-3.1 overexpression transgenic mice, and dysfunctional interactions between hippocampus and prefrontal cortex in the fMRI coupling signal during working memory encoding in healthy subjects carrying schizophrenia-associated risk alleles of KCNH2 potassium channel. These three genes are enriched in neurons or microglia, and reduced expression of these genes dysregulates the complement cascade activation underlying impaired synaptic connectivity of hippocampal-mPFC projections. Knockdown of these genes’ expression impairs synapse formation, and replenishing reduced CFH gene expression rescues KCNH2-3.1-induced impaired synaptogenesis. Our results uncover a previously unrecognized role of truncated KCNH2-3.1 potassium channel mediating reduced expression of three genes mentioned above, which enhances aberrant complement cascade activation during development. These results direct an important conceptual advance that truncated KCNH2-3.1 causes synapse loss mediated by abnormally activated complement system, rather than aberrant neuronal firing, may represent the therapeutic targets for a number of patients with schizophrenia.",Ground Control
3,GSM2495279,GSE95056,RNAseq was perfomed in control and TRF2-DCVX-cre mice to evaluate the effect of telomere dysfunction in gene expression in neurons,Ground Control
4,GSM5666968,GSE187010,"Deleterious genetic variants in POGZ, which encodes the chromatin regulator Pogo Transposable Element with ZNF Domain protein, are strongly associated with autism spectrum disorder (ASD). Although it is a high confidence ASD risk gene, the neurodevelopmental functions of POGZ remain unclear. Here we reveal the genomic binding of POGZ in the developing forebrain at euchromatic loci and gene regulatory elements (REs). We profile chromatin accessibility and gene expression in Pogz-/- mice and show that POGZ promotes the active chromatin state and transcription of clustered synaptic genes. We further demonstrate that POGZ forms a nuclear complex and co-occupies loci with ADNP, another high-confidence ASD risk gene, and provide evidence that POGZ regulates other neurodevelopmental disorder risk genes as well. Our results reveal a neurodevelopmental function of an ASD risk gene and identify molecular targets that may elucidate its function in ASD.",Ground Control
5,GSM2495281,GSE95056,RNAseq was perfomed in control and TRF2-DCVX-cre mice to evaluate the effect of telomere dysfunction in gene expression in neurons,Ground Control
6,GSM2495282,GSE95056,RNAseq was perfomed in control and TRF2-DCVX-cre mice to evaluate the effect of telomere dysfunction in gene expression in neurons,Ground Control
7,GSM5666964,GSE187010,"Deleterious genetic variants in POGZ, which encodes the chromatin regulator Pogo Transposable Element with ZNF Domain protein, are strongly associated with autism spectrum disorder (ASD). Although it is a high confidence ASD risk gene, the neurodevelopmental functions of POGZ remain unclear. Here we reveal the genomic binding of POGZ in the developing forebrain at euchromatic loci and gene regulatory elements (REs). We profile chromatin accessibility and gene expression in Pogz-/- mice and show that POGZ promotes the active chromatin state and transcription of clustered synaptic genes. We further demonstrate that POGZ forms a nuclear complex and co-occupies loci with ADNP, another high-confidence ASD risk gene, and provide evidence that POGZ regulates other neurodevelopmental disorder risk genes as well. Our results reveal a neurodevelopmental function of an ASD risk gene and identify molecular targets that may elucidate its function in ASD.",Ground Control
8,GSM6588172,GSE213500,"We have created the Ts66Yah a new model for Down syndrome or T21, derived from the Ts65Dn. Ts66Yah does not contain a set of  genes present in 3 copies that are not linked to T21. On this model (Ts66), we performed an RNA seq analysis on 2 structures (hippocampus and entorhinal cortex, ref: S18276) and we have done the same experiment on the Ts65Dn line to compare the 2 models. For this we sampled the hippocampus (hippo) and the entorhinal cortex (EntCortex) from 6 wild-type control male littermate animals and 6 males trisomic individual (Ts66 or Ts65).",Ground Control
9,GSM3356270,GSE118989,"Although elevated KCNH2-3.1 potassium channel expression is associated with cognitive dysfunctions and with schizophrenia, little is known about the pathophysiology of synapses in patient neurons and how elevated levels of KCNH2-3.1 potassium channel could lead to synaptic deficits in humans. Here, we identified specific and delayed disruption of hippocampal-mPFC synaptic transmission and connection unexpectedly associated with age-dependent reduction of SERPING1, CFH and CD74 in the KCNH2-3.1 overexpression transgenic mice, and dysfunctional interactions between hippocampus and prefrontal cortex in the fMRI coupling signal during working memory encoding in healthy subjects carrying schizophrenia-associated risk alleles of KCNH2 potassium channel. These three genes are enriched in neurons or microglia, and reduced expression of these genes dysregulates the complement cascade activation underlying impaired synaptic connectivity of hippocampal-mPFC projections. Knockdown of these genes’ expression impairs synapse formation, and replenishing reduced CFH gene expression rescues KCNH2-3.1-induced impaired synaptogenesis. Our results uncover a previously unrecognized role of truncated KCNH2-3.1 potassium channel mediating reduced expression of three genes mentioned above, which enhances aberrant complement cascade activation during development. These results direct an important conceptual advance that truncated KCNH2-3.1 causes synapse loss mediated by abnormally activated complement system, rather than aberrant neuronal firing, may represent the therapeutic targets for a number of patients with schizophrenia.",Ground Control
10,GSM2495283,GSE95056,RNAseq was perfomed in control and TRF2-DCVX-cre mice to evaluate the effect of telomere dysfunction in gene expression in neurons,Space Flight
11,GSM2495278,GSE95056,RNAseq was perfomed in control and TRF2-DCVX-cre mice to evaluate the effect of telomere dysfunction in gene expression in neurons,Space Flight
12,GSM3356260,GSE118989,"Although elevated KCNH2-3.1 potassium channel expression is associated with cognitive dysfunctions and with schizophrenia, little is known about the pathophysiology of synapses in patient neurons and how elevated levels of KCNH2-3.1 potassium channel could lead to synaptic deficits in humans. Here, we identified specific and delayed disruption of hippocampal-mPFC synaptic transmission and connection unexpectedly associated with age-dependent reduction of SERPING1, CFH and CD74 in the KCNH2-3.1 overexpression transgenic mice, and dysfunctional interactions between hippocampus and prefrontal cortex in the fMRI coupling signal during working memory encoding in healthy subjects carrying schizophrenia-associated risk alleles of KCNH2 potassium channel. These three genes are enriched in neurons or microglia, and reduced expression of these genes dysregulates the complement cascade activation underlying impaired synaptic connectivity of hippocampal-mPFC projections. Knockdown of these genes’ expression impairs synapse formation, and replenishing reduced CFH gene expression rescues KCNH2-3.1-induced impaired synaptogenesis. Our results uncover a previously unrecognized role of truncated KCNH2-3.1 potassium channel mediating reduced expression of three genes mentioned above, which enhances aberrant complement cascade activation during development. These results direct an important conceptual advance that truncated KCNH2-3.1 causes synapse loss mediated by abnormally activated complement system, rather than aberrant neuronal firing, may represent the therapeutic targets for a number of patients with schizophrenia.",Space Flight
13,GSM2495279,GSE95056,RNAseq was perfomed in control and TRF2-DCVX-cre mice to evaluate the effect of telomere dysfunction in gene expression in neurons,Space Flight
14,GSM2495282,GSE95056,RNAseq was perfomed in control and TRF2-DCVX-cre mice to evaluate the effect of telomere dysfunction in gene expression in neurons,Space Flight
15,GSM2495281,GSE95056,RNAseq was perfomed in control and TRF2-DCVX-cre mice to evaluate the effect of telomere dysfunction in gene expression in neurons,Space Flight
16,GSM6588172,GSE213500,"We have created the Ts66Yah a new model for Down syndrome or T21, derived from the Ts65Dn. Ts66Yah does not contain a set of  genes present in 3 copies that are not linked to T21. On this model (Ts66), we performed an RNA seq analysis on 2 structures (hippocampus and entorhinal cortex, ref: S18276) and we have done the same experiment on the Ts65Dn line to compare the 2 models. For this we sampled the hippocampus (hippo) and the entorhinal cortex (EntCortex) from 6 wild-type control male littermate animals and 6 males trisomic individual (Ts66 or Ts65).",Space Flight
17,GSM3734643,GSE130254,"Transcriptome profiling can broadly characterize drug effects and risk for addiction in the absence of drug exposure. Modern large-scale molecular methods, including RNA-sequencing (RNA-Seq), have been extensively applied to alcohol-related disease traits, but rarely to risk for methamphetamine (MA) addiction. We used RNA-Seq data from selectively bred mice with high or low risk for voluntary MA intake to construct coexpression and cosplicing networks for differential risk. Three brain reward circuitry regions, the nucleus accumbens (NAc), prefrontal cortex (PFC) and ventral midbrain (VMB), were explored. With respect to differential gene expression and wiring, the VMB was more strongly affected than either the PFC or NAc. Coexpression network connectivity was higher in the low line than the high line in the VMB, oppositely affected in the NAc, and little impacted in the PFC. Gene modules protected from the effects of selection may help to eliminate certain mechanisms from significant involvement in risk for MA intake. One such module was enriched in genes with dopamine-associated annotations. Overall, the data suggest that mitochondrial function and glutamate-mediated synaptic plasticity have key roles in the outcomes of selective breeding for high versus low levels of MA intake.",Space Flight
18,GSM6588174,GSE213500,"We have created the Ts66Yah a new model for Down syndrome or T21, derived from the Ts65Dn. Ts66Yah does not contain a set of  genes present in 3 copies that are not linked to T21. On this model (Ts66), we performed an RNA seq analysis on 2 structures (hippocampus and entorhinal cortex, ref: S18276) and we have done the same experiment on the Ts65Dn line to compare the 2 models. For this we sampled the hippocampus (hippo) and the entorhinal cortex (EntCortex) from 6 wild-type control male littermate animals and 6 males trisomic individual (Ts66 or Ts65).",Space Flight
19,GSM3734655,GSE130254,"Transcriptome profiling can broadly characterize drug effects and risk for addiction in the absence of drug exposure. Modern large-scale molecular methods, including RNA-sequencing (RNA-Seq), have been extensively applied to alcohol-related disease traits, but rarely to risk for methamphetamine (MA) addiction. We used RNA-Seq data from selectively bred mice with high or low risk for voluntary MA intake to construct coexpression and cosplicing networks for differential risk. Three brain reward circuitry regions, the nucleus accumbens (NAc), prefrontal cortex (PFC) and ventral midbrain (VMB), were explored. With respect to differential gene expression and wiring, the VMB was more strongly affected than either the PFC or NAc. Coexpression network connectivity was higher in the low line than the high line in the VMB, oppositely affected in the NAc, and little impacted in the PFC. Gene modules protected from the effects of selection may help to eliminate certain mechanisms from significant involvement in risk for MA intake. One such module was enriched in genes with dopamine-associated annotations. Overall, the data suggest that mitochondrial function and glutamate-mediated synaptic plasticity have key roles in the outcomes of selective breeding for high versus low levels of MA intake.",Space Flight
