,gsm,gse,geo_summary,spaceflight
0,GSM7187640,GSE230110,The effect of whole body Apc deficiency on multiple mouse tissues was examined with RNAseq.,Space Flight
1,GSM5907335,GSE197042,This SuperSeries is composed of the SubSeries listed below.,Space Flight
2,GSM5907348,GSE197042,This SuperSeries is composed of the SubSeries listed below.,Space Flight
3,GSM5907336,GSE197042,This SuperSeries is composed of the SubSeries listed below.,Space Flight
4,GSM5721810,GSE190389,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Space Flight
5,GSM5721828,GSE190389,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Space Flight
6,GSM7187639,GSE230110,The effect of whole body Apc deficiency on multiple mouse tissues was examined with RNAseq.,Space Flight
7,GSM5464796,GSE180563,"Severe acute respiratory syndrome coronavirus (SARS-CoV) and the closely related SARS-CoV-2 are emergent highly pathogenic human respiratory viruses causing acute lethal disease associated with lung damage and dysregulated inflammatory responses. SARS-CoV envelope protein (E) is a virulence factor involved in the activation of various inflammatory pathways. Here, we study the contribution of host miRNAs to the virulence mediated by E protein. Small RNAseq analysis of infected mouse lungs identified miRNA-223 as a potential regulator of pulmonary inflammation, since it was significantly increased in SARS-CoV-WT virulent infection as compared to the attenuated SARS-CoV-∆E infection. In vivo inhibition of miRNA-223-3p increased mRNA levels of pro-inflammatory cytokines and NLRP3 inflammasome, suggesting that during lung infection, miRNA-223 might contribute to restrict an excessive inflammatory response. Interestingly, miRNA-223-3p inhibition also increased the levels of the CFTR transporter, which is involved in edema resolution and was significantly downregulated in the lungs of mice infected with the virulent SARS-CoV-WT virus. At the histopathological level, a decrease in the pulmonary edema was observed when miR-223-3p was inhibited, suggesting that miRNA-223-3p was involved in the regulation of the SARS-CoV-induced inflammatory pathology. These results indicate that miRNA-223 participates in the regulation of E protein mediated- inflammatory response during SARS-CoV infection by targeting different host mRNAs involved in the pulmonary inflammation and identify miRNA-223 as a potential therapeutic target in SARS-CoV infection.",Space Flight
8,GSM3316477,GSE117975,Gene expression of 5 different Collaborative Cross mice strains and one C57BL/6 mouse,Space Flight
9,GSM1481798,GSE60537,"Goal: To examine the effects of human resistin during helminth infection. Methodology: To examine the function of human resistin (hResistin), we utilized transgenic mice expressing the human resistin gene along with its entire regulatory region (hRetnTg+). Following infection with the helminth Nippostrongylus brasiliensis, whole lung RNA was sequenced in hRetnTg+ mice, control hRetnTg- and naïve mice. Conclusion: In hRetnTg+ mice, many genes involved in inflammation and the immune system, specifically toll-like receptor signaling and chemokines, are significantly upregulated, suggesting that human resistin promotes TLR signaling and inflammation during helminth infection.",Space Flight
