,gsm,gse,geo_summary,spaceflight
0,GSM4491050,GSE149150,"Exercise is a behavior modification indispensable for long-term weight loss. Exercise activates the Creb-Regulated Transcriptional Coactivator (Crtc) family of transcriptional coregulators to drive Creb1-mediated anabolic transcriptional programs in skeletal muscle. Here, we show that induced overexpression of a skeletal muscle specific Crtc2 transgene in aged mice leads to greater weight loss during alternate day fasting, and selective loss of fat rather than lean mass. Transcriptional profiling revealed that fasting and weight loss downregulated most of the mitochondrial electron transport genes and other regulators of mitochondrial function that were substantially reversed in the Crtc2 mice, which maintained higher energy expenditure during fasting. The Crtc2 mice displayed greater mitochondrial activity, metabolic flux capacity for both carbohydrates and fats, improved glucose tolerance and insulin sensitivity, and increased oxidative capacity before the fast, suggesting muscle-intrinsic mechanisms in support of improved weight loss. This work reveals that Crtc2/Creb1-mediated signaling coordinates metabolic adaptations in skeletal muscle that explain how Crtc2/Creb contribute to the effects of exercise on metabolism and weight loss.",Ground Control
1,GSM7709845,GSE240814,"Disuse-induced muscle atrophy is a common clinical problem observed mainly in older adults, intensive care units patients, or astronauts. Previous studies presented biological sex divergence in progression of disuse-induced atrophy along with differential changes in molecular mechanisms possibly underlying muscle atrophy. The aim of this study was to perform transcriptomic profiling of male and female mice during the onset and progression of unloading disuse-induced atrophy. Male and female mice underwent hindlimb unloading (HU) for 24, 48, 72 and 168h (n=8/group). Muscles were weighed for each cohort and gastrocnemius was used for RNA-sequencing analysis. Females exhibited muscle loss as early as 24h of HU, while males after 168h of HU. In males, pathways related to proteasome degradation were upregulated throughout 168-h HU, while in females these pathways were upregulated up to 72-h HU. Lcn2, a gene contributing to regulation of myogenesis, was upregulated by 6.46–19.86-fold across all time points in females only. A reverse expression of Fosb, a gene related to muscle degeneration, was observed between males (4.27-fold up) and females (4.57-fold down) at 24-h HU. Mitochondrial pathways related to TCA cycle were highly downregulated at 168h of HU in males, while in females this downregulation was less pronounced. Collagen-related pathways were consistently downregulated throughout 168-h HU only in females, suggesting a potential biological sex-specific protective mechanism against disuse-induced fibrosis. In conclusion, females may have protection against HU-induced skeletal muscle mitochondrial degeneration and fibrosis through transcriptional mechanisms, although they may be more vulnerable to HU-induced muscle wasting compared to males.",Ground Control
2,GSM5399046,GSE174540,"Sarcomas are rare, difficult to treat, mesenchymal lineage tumours that  disproportionately affect children and young adults. Immunologically-based therapies  have improved outcomes for numerous adult cancers, however, such approaches have  proven ineffective for the majority of individuals with advanced sarcomas. Clinically  relevant, immunologically-competent, and transplantable pre-clinical sarcoma models  are needed in order to test and develop novel immunologically-based therapies for  sarcoma. Herein we show that Cre- lox P-mediated simultaneous activation of  Kras  G12D , and deletion  Trp53,  in the hindlimb muscles of C57Bl/6 mice results in the  development of highly penetrant, rapid onset undifferentiated pleomorphic sarcomas  (UPS). The latter represents a model one of the most common human sarcoma  subtypes both histologically and genetically. Furthermore, cell lines derived from the  UPS tumors induced in C57Bl/6 mice can be transplanted into the hindlimbs or lungs of  naïve, immune competent syngeneic mice. Immunological characterization of both the  spontaneous and transplanted UPS tumours demonstrates an immunologically-  ‘quiescent’ microenvironment, characterized by a paucity of lymphocytes and  spontaneous adaptive immune pathways in addition to dense macrophage infiltrates.  UPS cell line induced tumours demonstrate mildly increased lymphocytic infiltrates as  compared with the spontaneous UPS tumours, furthermore, growth of transplanted  UPS was unaltered in lymphocyte deficient hosts. Despite expression of PD-1 on the  tumour infiltrating lymphocytes, UPS tumours were resistant to immunological  checkpoint blockade. This syngeneic transplantable UPS model that recapitulates  many of the immunological features of human UPS will prove invaluable for the preclinical development and evaluation of novel immunotherapeutic approaches for  targeting sarcomas.",Ground Control
3,GSM4239706,GSE142760,This SuperSeries is composed of the SubSeries listed below.,Ground Control
4,GSM2839753,GSE106521,Examining changes in expression in a mouse model of SBMA compared to WT littermates.,Ground Control
5,GSM5737178,GSE190986,This SuperSeries is composed of the SubSeries listed below.,Ground Control
6,GSM5425157,GSE179619,"Purpose: Characterize the gene expression profile of gastrocnemius muscle in wild type, ZEB1 and ZEB2 knock out mice subjected to 36 hours of fasting Methods: RNA sequencing of RNA from total gastrocnemius muscle after 36h of fasting from the three genotypes used in this study: ZEB1-control, ZEB1-KO, ZEB2-control, ZEB2-KO. Males and females were used from the four genotype (ZEB1flx/flx, ZEB1flx/flx;HSACre, ZEB2flx/flx, ZEB2flx/flx;HSACre). Results: Knockout of ZEB1 or ZEB2 results in differential gene expression in atrophic gastrocnemius muscle Conclusions: Comparison of wild type, ZEB1 and ZEB2 KO muscles displayed differential gene expression profiles after fasting",Ground Control
7,GSM3528497,GSE124303,"Pregnant CD-1 mice were fed control (ad libitum) and 70% total food (g) (MNR) diets from E6.5-birth. At birth, litters with 11-15 pups were cross-fostered to ad libitum-fed mothers. At weaning, males were kept for analysis and fed ad libitum until 6 months when they were euthanized by CO2 necropsis for quadriceps femoris, right medial liver lobe and perigonadal adipose tissue. Tissues were frozen in liquid nitrogen until total RNA isolations were done on whole-tissue homogenate. Libraries were made with polyA enrichment and sequenced. Differential expression between maternal nutrition or glucose tolerance groups (glucose intolerant MNR, tolerant MNR, MNR with a high fasting blood glucose [IFBG] and controls).",Ground Control
8,GSM5957497,GSE198826,"To understand the role of LSD1 in transcriptional regulation in muscle under glucocorticoid stress, RNA-seq analyses of gastrocnemius and soleus muscles of  skeletal muscle-specific LSD1 KO mice (LSD1-mKO mice) and WT mice after dexamethasone were carried out. We found that LSD1 inhibition led to increased expression of muscle atrophy associated genes and slow fiber genes in gastrocnemius muscle but not in soleus muscle.",Ground Control
9,GSM3528540,GSE124303,"Pregnant CD-1 mice were fed control (ad libitum) and 70% total food (g) (MNR) diets from E6.5-birth. At birth, litters with 11-15 pups were cross-fostered to ad libitum-fed mothers. At weaning, males were kept for analysis and fed ad libitum until 6 months when they were euthanized by CO2 necropsis for quadriceps femoris, right medial liver lobe and perigonadal adipose tissue. Tissues were frozen in liquid nitrogen until total RNA isolations were done on whole-tissue homogenate. Libraries were made with polyA enrichment and sequenced. Differential expression between maternal nutrition or glucose tolerance groups (glucose intolerant MNR, tolerant MNR, MNR with a high fasting blood glucose [IFBG] and controls).",Ground Control
10,GSM4491050,GSE149150,"Exercise is a behavior modification indispensable for long-term weight loss. Exercise activates the Creb-Regulated Transcriptional Coactivator (Crtc) family of transcriptional coregulators to drive Creb1-mediated anabolic transcriptional programs in skeletal muscle. Here, we show that induced overexpression of a skeletal muscle specific Crtc2 transgene in aged mice leads to greater weight loss during alternate day fasting, and selective loss of fat rather than lean mass. Transcriptional profiling revealed that fasting and weight loss downregulated most of the mitochondrial electron transport genes and other regulators of mitochondrial function that were substantially reversed in the Crtc2 mice, which maintained higher energy expenditure during fasting. The Crtc2 mice displayed greater mitochondrial activity, metabolic flux capacity for both carbohydrates and fats, improved glucose tolerance and insulin sensitivity, and increased oxidative capacity before the fast, suggesting muscle-intrinsic mechanisms in support of improved weight loss. This work reveals that Crtc2/Creb1-mediated signaling coordinates metabolic adaptations in skeletal muscle that explain how Crtc2/Creb contribute to the effects of exercise on metabolism and weight loss.",Space Flight
