,gsm,gse,geo_summary,spaceflight
0,GSM6900656,GSE181582,This SuperSeries is composed of the SubSeries listed below.,Space Flight
1,GSM5695815,GSE189182,RNA sequencing (RNA-seq) was used to identify early transcriptomic responses of the adrenal gland to the 1-hour dexamethasone treatment in mice.,Space Flight
2,GSM6051384,GSE201127,This SuperSeries is composed of the SubSeries listed below.,Space Flight
3,GSM3575331,GSE125483,"Sex differences are widespread in human health and disease, which are frequently modeled in other mammalian species. However, the extent to which molecular sex differences are conserved across both tissues and species remains unclear. We conducted a 12-tissue, five-species survey of sex differences in gene expression using both publicly available (human) and newly generated (cynomolgus macaque, mouse, rat, and dog) RNA sequencing data. In each of the tissues assessed, we identified between 128 and 805 genes with conserved sex-biased expression.  However, most sex bias in gene expression (~77%) – both female and male – has arisen since the last common ancestor of boroeutherian mammals, likely facilitated by reduced selective constraint. Evolutionary gains and losses of regulation by sex-biased transcription factors drove a significant fraction (~27%) of lineage-specific changes in sex bias. Our study suggests caution in the use of other species as models of human sex differences, and that similar selective pressures have driven sex-biased gene expression both within and outside the reproductive tract.",Space Flight
4,GSM6051376,GSE201127,This SuperSeries is composed of the SubSeries listed below.,Space Flight
5,GSM6051375,GSE201127,This SuperSeries is composed of the SubSeries listed below.,Space Flight
6,GSM5695816,GSE189182,RNA sequencing (RNA-seq) was used to identify early transcriptomic responses of the adrenal gland to the 1-hour dexamethasone treatment in mice.,Space Flight
7,GSM6051369,GSE201127,This SuperSeries is composed of the SubSeries listed below.,Space Flight
8,GSM4199768,GSE141252,We provide evidence for the decrease of long transcripts during aging using a unique reference transcriptomic survey of 17 mouse organs sampled at 5 timepoints over the lifespan.,Space Flight
9,GSM6051378,GSE201127,This SuperSeries is composed of the SubSeries listed below.,Space Flight
10,GSM6900656,GSE181582,This SuperSeries is composed of the SubSeries listed below.,Ground Control
