,gsm,gse,geo_summary,spaceflight
0,GSM2696413,GSE100918,"Innate defense regulator (IDR) peptide-1002 is a synthetic host defense peptide derivative with strong anti-inflammatory properties.To investigate the anti-inflammatory mechanisms of IDR-1002 in vivo, the phorbol 12-myristate 13-acetate (PMA)-induced mouse ear inflammation model was used. Topical IDR-1002 treatment successfully dampened PMA-induced ear edema, proinflammatory cytokine production, reactive oxygen and nitrogen species release, and neutrophil recruitment in the ears of CD1 mice. Advanced RNA-Seq analysis on the mouse ear transcriptome revealed that IDR-1002 reduced sterile inflammation by suppressing the expression of transmembrane G-protein coupled receptors (Class A/1 rhodopsin-like), including receptors for chemokines, prostaglandins, histamine, platelet activating factor and anaphylatoxin. IDR-1002 also dampened IFNγ response and repressed the Interferon regulatory factor (Irf) 8-regulated network that controls central inflammatory pathways.",Ground Control
1,GSM2696415,GSE100918,"Innate defense regulator (IDR) peptide-1002 is a synthetic host defense peptide derivative with strong anti-inflammatory properties.To investigate the anti-inflammatory mechanisms of IDR-1002 in vivo, the phorbol 12-myristate 13-acetate (PMA)-induced mouse ear inflammation model was used. Topical IDR-1002 treatment successfully dampened PMA-induced ear edema, proinflammatory cytokine production, reactive oxygen and nitrogen species release, and neutrophil recruitment in the ears of CD1 mice. Advanced RNA-Seq analysis on the mouse ear transcriptome revealed that IDR-1002 reduced sterile inflammation by suppressing the expression of transmembrane G-protein coupled receptors (Class A/1 rhodopsin-like), including receptors for chemokines, prostaglandins, histamine, platelet activating factor and anaphylatoxin. IDR-1002 also dampened IFNγ response and repressed the Interferon regulatory factor (Irf) 8-regulated network that controls central inflammatory pathways.",Ground Control
2,GSM2696412,GSE100918,"Innate defense regulator (IDR) peptide-1002 is a synthetic host defense peptide derivative with strong anti-inflammatory properties.To investigate the anti-inflammatory mechanisms of IDR-1002 in vivo, the phorbol 12-myristate 13-acetate (PMA)-induced mouse ear inflammation model was used. Topical IDR-1002 treatment successfully dampened PMA-induced ear edema, proinflammatory cytokine production, reactive oxygen and nitrogen species release, and neutrophil recruitment in the ears of CD1 mice. Advanced RNA-Seq analysis on the mouse ear transcriptome revealed that IDR-1002 reduced sterile inflammation by suppressing the expression of transmembrane G-protein coupled receptors (Class A/1 rhodopsin-like), including receptors for chemokines, prostaglandins, histamine, platelet activating factor and anaphylatoxin. IDR-1002 also dampened IFNγ response and repressed the Interferon regulatory factor (Irf) 8-regulated network that controls central inflammatory pathways.",Ground Control
3,GSM7432051,GSE233658,To understand the global gene expression profile at the tick bite site of adiponectin wildtype and knockout mice,Ground Control
4,GSM8073690,GSE255519,"The autoimmune disease lupus erythematosus (lupus) is characterized in part by photosensitivity, where patients can develop inflammatory skin lesions with even ambient ultraviolet radiation (UVR) exposure. Evidence points to a role for type I interferon (IFN-I) in photosensitivity, but mechanistic understanding remains limited. We have shown that photosensitivity in lupus models is at least in part attributable to Langerhans cell (LC) dysfunction. Healthy LCs limit photosensitivity via a disintegrin and metalloprotease 17 (ADAM17), a sheddase that normally limits UVR-induced skin inflammation by releasing soluble epidermal growth factor receptor (EGFR) ligands to support keratinocyte survival. On the other hand, LCs from lesional and even non-lesional lupus model skin show reduced ADAM17 activity and mRNA expression. Non-lesional human lupus skin also showed evidence of LC dysfunction, and, here, we asked how the lupus skin environment contributes to this dysfunction. We show that non-lesional skin in human CLE and multiple photosensitive lupus models share gene expression patterns consistent with a high IFN environment and LC dysfunction. IFN-I inhibits murine and human LC ADAM17 activity, and anti-IFNAR1 in lupus models restores LC ADAM17 function and reduces photosensitivity in EGFR and LC ADAM17-dependent manners. Reactive oxygen species (ROS) are a mediator of ADAM17 activity, and we show that lupus models have reduced UVR-induced LC ROS generation that is restored by anti-IFNAR1. Our findings suggest shared pathogenic mechanisms of photosensitivity in human and murine lupus skin and a model whereby the IFN-I-rich microenvironment in non-lesional lupus skin inhibits UVR-induced ADAM17 activity, predisposing to photosensitivity. Our data also suggest that the beneficial effects of the recently FDA-approved anifrolumab (anti-IFNAR1) on human lupus skin could act in part by restoring LC function.",Ground Control
5,GSM2817084,GSE102007,A validated animal model would assist with research on the immunological consequences of the chronic expression of HPV16 E7 oncoprotein expression. Here we performed RNA-seq analysis of normal C57BL/6 skin versus mouse transgenically generated to express HPV16 E7 oncogene under the keratin 14 promoter (K14E7). Mice present with epithelial hyperplasia and increased immune cell infiltrate associated with immune suppression.,Ground Control
6,GSM3851981,GSE132173,"We report transcript abundance in skin, spinal_cord, and trigeminal ganglia from animals treated with MC903 to induce a mouse model of atopic dermatitis across different genotypes, time points, and treatments",Ground Control
7,GSM7798808,GSE243950,This SuperSeries is composed of the SubSeries listed below.,Ground Control
8,GSM8073691,GSE255519,"The autoimmune disease lupus erythematosus (lupus) is characterized in part by photosensitivity, where patients can develop inflammatory skin lesions with even ambient ultraviolet radiation (UVR) exposure. Evidence points to a role for type I interferon (IFN-I) in photosensitivity, but mechanistic understanding remains limited. We have shown that photosensitivity in lupus models is at least in part attributable to Langerhans cell (LC) dysfunction. Healthy LCs limit photosensitivity via a disintegrin and metalloprotease 17 (ADAM17), a sheddase that normally limits UVR-induced skin inflammation by releasing soluble epidermal growth factor receptor (EGFR) ligands to support keratinocyte survival. On the other hand, LCs from lesional and even non-lesional lupus model skin show reduced ADAM17 activity and mRNA expression. Non-lesional human lupus skin also showed evidence of LC dysfunction, and, here, we asked how the lupus skin environment contributes to this dysfunction. We show that non-lesional skin in human CLE and multiple photosensitive lupus models share gene expression patterns consistent with a high IFN environment and LC dysfunction. IFN-I inhibits murine and human LC ADAM17 activity, and anti-IFNAR1 in lupus models restores LC ADAM17 function and reduces photosensitivity in EGFR and LC ADAM17-dependent manners. Reactive oxygen species (ROS) are a mediator of ADAM17 activity, and we show that lupus models have reduced UVR-induced LC ROS generation that is restored by anti-IFNAR1. Our findings suggest shared pathogenic mechanisms of photosensitivity in human and murine lupus skin and a model whereby the IFN-I-rich microenvironment in non-lesional lupus skin inhibits UVR-induced ADAM17 activity, predisposing to photosensitivity. Our data also suggest that the beneficial effects of the recently FDA-approved anifrolumab (anti-IFNAR1) on human lupus skin could act in part by restoring LC function.",Ground Control
9,GSM2696414,GSE100918,"Innate defense regulator (IDR) peptide-1002 is a synthetic host defense peptide derivative with strong anti-inflammatory properties.To investigate the anti-inflammatory mechanisms of IDR-1002 in vivo, the phorbol 12-myristate 13-acetate (PMA)-induced mouse ear inflammation model was used. Topical IDR-1002 treatment successfully dampened PMA-induced ear edema, proinflammatory cytokine production, reactive oxygen and nitrogen species release, and neutrophil recruitment in the ears of CD1 mice. Advanced RNA-Seq analysis on the mouse ear transcriptome revealed that IDR-1002 reduced sterile inflammation by suppressing the expression of transmembrane G-protein coupled receptors (Class A/1 rhodopsin-like), including receptors for chemokines, prostaglandins, histamine, platelet activating factor and anaphylatoxin. IDR-1002 also dampened IFNγ response and repressed the Interferon regulatory factor (Irf) 8-regulated network that controls central inflammatory pathways.",Ground Control
