,gsm,gse,geo_summary,spaceflight
0,GSM3520001,GSE124068,Aged mdx mice were treated with 2.5x105 cardiosphere-derived cells (CDCs) or 2.0x109 exosomes intravenously. Hearts and skeletal muscles were harvested 3 weeks post-treatment and prepared for RNA sequencing.,Space Flight
1,GSM2732908,GSE102284,"Rodent hind limb unloading was used as a model for reduced muscle activity and eventual atrophy. After a 10 day period of unloading, mice in this study were “reloaded” for 3 days and regained use of their hind limbs. We report the application of Next-generation sequencing (NGS) technology for high-throughput profiling of mRNA in soleus muscle of adult (6 mo) and aged (22-24 mo) mice. Our goal was to determine the effects of hind limb unloading and reloading on mRNA profiles in soleus muscle and compare between adult and aged mice. We find that there are distinct response in the profile of fatty acid oxidation, TCA cycle, ETC oxidative phosphorylation gene expression patterns in response to unloading and reloading. The repsonses are generally simialr between young and old mice.",Space Flight
2,GSM5191703,GSE169261,"Tendon tissue growth is promoted by mechanical stimulation, but the mechanism  is not well understood. Piezo1, a mechanical stress-responsive channel receptor, is expressed in tendon cells, and the fact that tendon tissue growth was accelerated in Piezo1 gain of function mice suggests that Piezo1 plays an important role in tendon tissue growth. RNA-seq of tendon tissues from these mice showed increased expression of tendon-related genes and decreased expression of muscle-related genes, suggesting that Piezo1 may play a role in maintaining and enhancing the properties of tendon cells.",Space Flight
3,GSM2732906,GSE102284,"Rodent hind limb unloading was used as a model for reduced muscle activity and eventual atrophy. After a 10 day period of unloading, mice in this study were “reloaded” for 3 days and regained use of their hind limbs. We report the application of Next-generation sequencing (NGS) technology for high-throughput profiling of mRNA in soleus muscle of adult (6 mo) and aged (22-24 mo) mice. Our goal was to determine the effects of hind limb unloading and reloading on mRNA profiles in soleus muscle and compare between adult and aged mice. We find that there are distinct response in the profile of fatty acid oxidation, TCA cycle, ETC oxidative phosphorylation gene expression patterns in response to unloading and reloading. The repsonses are generally simialr between young and old mice.",Space Flight
4,GSM2732927,GSE102284,"Rodent hind limb unloading was used as a model for reduced muscle activity and eventual atrophy. After a 10 day period of unloading, mice in this study were “reloaded” for 3 days and regained use of their hind limbs. We report the application of Next-generation sequencing (NGS) technology for high-throughput profiling of mRNA in soleus muscle of adult (6 mo) and aged (22-24 mo) mice. Our goal was to determine the effects of hind limb unloading and reloading on mRNA profiles in soleus muscle and compare between adult and aged mice. We find that there are distinct response in the profile of fatty acid oxidation, TCA cycle, ETC oxidative phosphorylation gene expression patterns in response to unloading and reloading. The repsonses are generally simialr between young and old mice.",Space Flight
5,GSM7711938,GSE240909,"The primary goal of this study was to determine the role of AMPKalpha during disuse atrophy. Skeletal muscle-specific tamoxifen-inducible AMPKlpha1/alpha2 double knockout (KO) mice were generated and KO was induced for 4 weeks. After 2 weeks of KO, mice were hindlimb unloaded (HU) for 2 weeks to induce atrophy or maintained ambulatory (AMB). We observed that AMPKalpha double KO impaired skeletal muscle transcriptional profiles that may have carried over with HU.",Space Flight
6,GSM5388343,GSE178356,"Decreased skeletal muscle strength and mitochondrial dysfunction are characteristic of diabetes. Action of insulin through insulin receptor (IR) and IGF-1 receptor (IGF1R) maintain muscle mass via suppression of FoxOs, but whether FoxO activation coordinates atrophy in concert with mitochondrial dysfunction is unknown. In the absence of systemic glucose or lipid abnormalities, muscle-specific IR knockout (MIRKO) or combined IR/IGF1R knockout (MIGIRKO) impaired mitochondrial respiration, decreased ATP production, and increased ROS. These mitochondrial abnormalities were not present in muscle-specific IR/IGF1R and FoxO1/3/4 quintuple knockout mice (QKO). Although autophagy was increased when IR/IGF1R were deleted in muscle, mitophagy was not increased. Mechanistically, RNA-seq revealed that complex-I core subunits were decreased in MIGIRKO muscle, and these were reversed with FoxO knockout. Thus, insulin-deficient diabetes or loss of insulin/IGF-1 action in muscle decreases complex-I driven mitochondrial respiration and supercomplex assembly, in part by FoxO-mediated repression of Complex-I subunit expression.",Space Flight
7,GSM5388349,GSE178356,"Decreased skeletal muscle strength and mitochondrial dysfunction are characteristic of diabetes. Action of insulin through insulin receptor (IR) and IGF-1 receptor (IGF1R) maintain muscle mass via suppression of FoxOs, but whether FoxO activation coordinates atrophy in concert with mitochondrial dysfunction is unknown. In the absence of systemic glucose or lipid abnormalities, muscle-specific IR knockout (MIRKO) or combined IR/IGF1R knockout (MIGIRKO) impaired mitochondrial respiration, decreased ATP production, and increased ROS. These mitochondrial abnormalities were not present in muscle-specific IR/IGF1R and FoxO1/3/4 quintuple knockout mice (QKO). Although autophagy was increased when IR/IGF1R were deleted in muscle, mitophagy was not increased. Mechanistically, RNA-seq revealed that complex-I core subunits were decreased in MIGIRKO muscle, and these were reversed with FoxO knockout. Thus, insulin-deficient diabetes or loss of insulin/IGF-1 action in muscle decreases complex-I driven mitochondrial respiration and supercomplex assembly, in part by FoxO-mediated repression of Complex-I subunit expression.",Space Flight
8,GSM2732925,GSE102284,"Rodent hind limb unloading was used as a model for reduced muscle activity and eventual atrophy. After a 10 day period of unloading, mice in this study were “reloaded” for 3 days and regained use of their hind limbs. We report the application of Next-generation sequencing (NGS) technology for high-throughput profiling of mRNA in soleus muscle of adult (6 mo) and aged (22-24 mo) mice. Our goal was to determine the effects of hind limb unloading and reloading on mRNA profiles in soleus muscle and compare between adult and aged mice. We find that there are distinct response in the profile of fatty acid oxidation, TCA cycle, ETC oxidative phosphorylation gene expression patterns in response to unloading and reloading. The repsonses are generally simialr between young and old mice.",Space Flight
9,GSM3520003,GSE124068,Aged mdx mice were treated with 2.5x105 cardiosphere-derived cells (CDCs) or 2.0x109 exosomes intravenously. Hearts and skeletal muscles were harvested 3 weeks post-treatment and prepared for RNA sequencing.,Space Flight
