,gsm,gse,geo_summary,spaceflight
0,GSM4387987,GSE146508,"The TaRGET (Toxicant Exposures and Responses by Genomic and Epigenomic Regulators of Transcription) program is a research consortium funded by the National Institute of Environmental Health Sciences (NIEHS). The goal of the collaboration is to address the role of environmental exposures in disease pathogenesis as a function of epigenome perturbation, including understanding the environmental control of epigenetic mechanisms and assessing the utility of surrogate tissue analysis in mouse models of disease-relevant environmental exposures (https://targetepigenomics.org).",Basal Control
1,GSM1704776,GSE69617,This SuperSeries is composed of the SubSeries listed below.,Basal Control
2,GSM5993260,GSE199899,"We used RNA-seq to measure mRNA levels of livers and liver tumors from mice treated with or without the chemical carcinogen diethylnitrosamine (DEN) and fed CD or obesogenic WD, with the aim to explore how metabolism in hepatic tissues and tumors (where present) is affected by diet, carcinogen treatment and tumor development. We used the RNA-seq data for differential gene expression analysis, and for the reconstruction and constraining of genome-scale metabolic models in order to estimate metabolic changes across tissues under the various treatment conditions.",Basal Control
3,GSM4387988,GSE146508,"The TaRGET (Toxicant Exposures and Responses by Genomic and Epigenomic Regulators of Transcription) program is a research consortium funded by the National Institute of Environmental Health Sciences (NIEHS). The goal of the collaboration is to address the role of environmental exposures in disease pathogenesis as a function of epigenome perturbation, including understanding the environmental control of epigenetic mechanisms and assessing the utility of surrogate tissue analysis in mouse models of disease-relevant environmental exposures (https://targetepigenomics.org).",Basal Control
4,GSM1704774,GSE69617,This SuperSeries is composed of the SubSeries listed below.,Basal Control
5,GSM5993259,GSE199899,"We used RNA-seq to measure mRNA levels of livers and liver tumors from mice treated with or without the chemical carcinogen diethylnitrosamine (DEN) and fed CD or obesogenic WD, with the aim to explore how metabolism in hepatic tissues and tumors (where present) is affected by diet, carcinogen treatment and tumor development. We used the RNA-seq data for differential gene expression analysis, and for the reconstruction and constraining of genome-scale metabolic models in order to estimate metabolic changes across tissues under the various treatment conditions.",Basal Control
6,GSM1782826,GSE70484,"We report genomic imprinting effects in the arcuate nucleus, dorsal raphe nucleus, liver and muscle of adult female mice",Basal Control
7,GSM8187355,GSE263190,"The rate-limiting step in glutathione (GSH) synthesis is controlled by glutamate-cysteine ligase catalytic subunit. To investigate the impact of GSH in vivo, we induced a deletion of Gclc using a Gclcf/f Rosa26-CreERT2 mouse model and harvested liver tissue for analysis.",Basal Control
8,GSM8187357,GSE263190,"The rate-limiting step in glutathione (GSH) synthesis is controlled by glutamate-cysteine ligase catalytic subunit. To investigate the impact of GSH in vivo, we induced a deletion of Gclc using a Gclcf/f Rosa26-CreERT2 mouse model and harvested liver tissue for analysis.",Basal Control
9,GSM1704773,GSE69617,This SuperSeries is composed of the SubSeries listed below.,Basal Control
