,gsm,gse,geo_summary,spaceflight
0,GSM2792622,GSE104213,"We evaluated the performance of  5 library prep protocols  by using total mRNA and IP RNA of mouse liver,we found all the 5 library preparation kits detect more enrichment effects than depletion effect. The profiles being generated by SMARTer kit is different than all other kits.",Ground Control
1,GSM2792624,GSE104213,"We evaluated the performance of  5 library prep protocols  by using total mRNA and IP RNA of mouse liver,we found all the 5 library preparation kits detect more enrichment effects than depletion effect. The profiles being generated by SMARTer kit is different than all other kits.",Ground Control
2,GSM3090485,GSE112890,"We compared gene expression proﬁles between anciently and recently established populations of two major invading species, the black rat Rattus rattus and the house mouse Mus musculus musculus, in Senegal. Transcriptome analyses revealed respectively 364 and 83 differentially expressed genes along the mouse and rat invasion routes. Among them, 10 and 15% were annotated with functions related to immunity. All immune-related genes detected along the mouse invasion route were over-expressed at the invasion front. Genes of the complement activation pathway were over-represented. Results were less straightforward when considering the black rat. No particular immune pathway was over-represented. In conclusion, we revealed changes in transcriptomic profiles along invasion routes. Patterns differed between invaders. They could potentially be driven by increased infection risks at invasion front for the house mouse and trade-offs between immune responses for the black rat. Our results provide a first step in identifying the immune ecoevolutionary processes potentially involved in invasion success.",Ground Control
3,GSM2792631,GSE104213,"We evaluated the performance of  5 library prep protocols  by using total mRNA and IP RNA of mouse liver,we found all the 5 library preparation kits detect more enrichment effects than depletion effect. The profiles being generated by SMARTer kit is different than all other kits.",Ground Control
4,GSM2792623,GSE104213,"We evaluated the performance of  5 library prep protocols  by using total mRNA and IP RNA of mouse liver,we found all the 5 library preparation kits detect more enrichment effects than depletion effect. The profiles being generated by SMARTer kit is different than all other kits.",Ground Control
5,GSM8162734,GSE262290,"Aging is the predominant cause of morbidity and mortality in industrialized countries. The specific molecular mechanisms that drive aging are poorly understood, especially the contribution of the microbiota in these processes. Here, we combined multi-omics with metabolic modeling in mice to comprehensively characterize host–microbiome interactions and how they are affected by aging. Our findings reveal a complex dependency of host metabolism on microbial functions, including previously known as well as novel interactions. We observed a pronounced reduction in metabolic activity within the aging microbiome, which we attribute to reduced beneficial interactions in the microbial community and a reduction in the metabolic output of the microbiome. These microbial changes coincided with a corresponding downregulation of key host pathways predicted by our model that are crucial for maintaining intestinal barrier function, cellular replication, and homeostasis. Our results elucidate potential microbiome–host interactions that may influence host aging processes, focusing on microbial nucleotide metabolism as a pivotal factor in aging dynamics.",Ground Control
6,GSM4310099,GSE145244,This SuperSeries is composed of the SubSeries listed below.,Ground Control
7,GSM1325241,GSE54853,"D-Glucosamine (2-amino-2-deoxy-D-glucose, C.A.S.# 3416-24-8) (GlcN) is a freely available and commonly used dietary supplement possibly promoting cartilage health in humans which also acts as an inhibitor of glycolysis. We here find that GlcN extends C. elegans lifespan by impairing glucose metabolism to activate AMP-activated protein kinase (AMPK/AAK2) leading to increased mitochondrial biogenesis. Consistent with the concept of mitohormesis, this promotes increased formation of mitochondrial reactive oxygen species (ROS) and p38/PMK-1-mediated stress signaling culminating in increased expression of the nematodal amino acid-transporter 1 (aat-1) gene. Ameliorating mitochondrial ROS formation as well as impairment of aat-1-expression abolishes GlcN-mediated lifespan extension in a NRF2/SKN-1-dependent fashion. Notably and unlike other calorie restriction mimetics (CRM) like 2-deoxy-D-glucose (2DG, DOG), GlcN extends lifespan of aging C57BL/6 mice (log-rank: p=0.002; cox regression: p=0.01) similarly paralleled by an induction of mitochondrial biogenesis, increased expression of several murine amino acid transporters, as well as increased amino-acid catabolism. Taken together, GlcN mimics a ketogenic diet to extend healthspan in evolutionary distinct species.",Ground Control
8,GSM5534125,GSE182648,Supplementary Figure 14. RNAseq analysis of Pld3–/–Pld4–/– liver.  Poly A+ RNA from whole livers were compared using next generation sequencing and the genes showing significant differences in expression from control livers of age-matched mice were further analyzed.,Ground Control
9,GSM5737170,GSE190986,This SuperSeries is composed of the SubSeries listed below.,Ground Control
10,GSM2792622,GSE104213,"We evaluated the performance of  5 library prep protocols  by using total mRNA and IP RNA of mouse liver,we found all the 5 library preparation kits detect more enrichment effects than depletion effect. The profiles being generated by SMARTer kit is different than all other kits.",Space Flight
11,GSM2792624,GSE104213,"We evaluated the performance of  5 library prep protocols  by using total mRNA and IP RNA of mouse liver,we found all the 5 library preparation kits detect more enrichment effects than depletion effect. The profiles being generated by SMARTer kit is different than all other kits.",Space Flight
12,GSM3090483,GSE112890,"We compared gene expression proﬁles between anciently and recently established populations of two major invading species, the black rat Rattus rattus and the house mouse Mus musculus musculus, in Senegal. Transcriptome analyses revealed respectively 364 and 83 differentially expressed genes along the mouse and rat invasion routes. Among them, 10 and 15% were annotated with functions related to immunity. All immune-related genes detected along the mouse invasion route were over-expressed at the invasion front. Genes of the complement activation pathway were over-represented. Results were less straightforward when considering the black rat. No particular immune pathway was over-represented. In conclusion, we revealed changes in transcriptomic profiles along invasion routes. Patterns differed between invaders. They could potentially be driven by increased infection risks at invasion front for the house mouse and trade-offs between immune responses for the black rat. Our results provide a first step in identifying the immune ecoevolutionary processes potentially involved in invasion success.",Space Flight
13,GSM4310099,GSE145244,This SuperSeries is composed of the SubSeries listed below.,Space Flight
14,GSM2792631,GSE104213,"We evaluated the performance of  5 library prep protocols  by using total mRNA and IP RNA of mouse liver,we found all the 5 library preparation kits detect more enrichment effects than depletion effect. The profiles being generated by SMARTer kit is different than all other kits.",Space Flight
15,GSM3090485,GSE112890,"We compared gene expression proﬁles between anciently and recently established populations of two major invading species, the black rat Rattus rattus and the house mouse Mus musculus musculus, in Senegal. Transcriptome analyses revealed respectively 364 and 83 differentially expressed genes along the mouse and rat invasion routes. Among them, 10 and 15% were annotated with functions related to immunity. All immune-related genes detected along the mouse invasion route were over-expressed at the invasion front. Genes of the complement activation pathway were over-represented. Results were less straightforward when considering the black rat. No particular immune pathway was over-represented. In conclusion, we revealed changes in transcriptomic profiles along invasion routes. Patterns differed between invaders. They could potentially be driven by increased infection risks at invasion front for the house mouse and trade-offs between immune responses for the black rat. Our results provide a first step in identifying the immune ecoevolutionary processes potentially involved in invasion success.",Space Flight
16,GSM3090488,GSE112890,"We compared gene expression proﬁles between anciently and recently established populations of two major invading species, the black rat Rattus rattus and the house mouse Mus musculus musculus, in Senegal. Transcriptome analyses revealed respectively 364 and 83 differentially expressed genes along the mouse and rat invasion routes. Among them, 10 and 15% were annotated with functions related to immunity. All immune-related genes detected along the mouse invasion route were over-expressed at the invasion front. Genes of the complement activation pathway were over-represented. Results were less straightforward when considering the black rat. No particular immune pathway was over-represented. In conclusion, we revealed changes in transcriptomic profiles along invasion routes. Patterns differed between invaders. They could potentially be driven by increased infection risks at invasion front for the house mouse and trade-offs between immune responses for the black rat. Our results provide a first step in identifying the immune ecoevolutionary processes potentially involved in invasion success.",Space Flight
17,GSM1325241,GSE54853,"D-Glucosamine (2-amino-2-deoxy-D-glucose, C.A.S.# 3416-24-8) (GlcN) is a freely available and commonly used dietary supplement possibly promoting cartilage health in humans which also acts as an inhibitor of glycolysis. We here find that GlcN extends C. elegans lifespan by impairing glucose metabolism to activate AMP-activated protein kinase (AMPK/AAK2) leading to increased mitochondrial biogenesis. Consistent with the concept of mitohormesis, this promotes increased formation of mitochondrial reactive oxygen species (ROS) and p38/PMK-1-mediated stress signaling culminating in increased expression of the nematodal amino acid-transporter 1 (aat-1) gene. Ameliorating mitochondrial ROS formation as well as impairment of aat-1-expression abolishes GlcN-mediated lifespan extension in a NRF2/SKN-1-dependent fashion. Notably and unlike other calorie restriction mimetics (CRM) like 2-deoxy-D-glucose (2DG, DOG), GlcN extends lifespan of aging C57BL/6 mice (log-rank: p=0.002; cox regression: p=0.01) similarly paralleled by an induction of mitochondrial biogenesis, increased expression of several murine amino acid transporters, as well as increased amino-acid catabolism. Taken together, GlcN mimics a ketogenic diet to extend healthspan in evolutionary distinct species.",Space Flight
18,GSM3745135,GSE130629,We report comparative outcome-dependent transcriptional profiles from spleen and liver from Collaborative Cross mice infected with mouse-adapted Ebola virus (MA-EBOV).,Space Flight
19,GSM5721612,GSE190389,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Space Flight
