,gsm,gse,geo_summary,spaceflight
0,GSM7014998,GSE253060,"Sepsis is a systemic response to infection with life-threatening consequences such as hemolysis, a predictor of mortality risks for the disease. Here, by measuring organism-wide changes in gene expression, we discovered that the secreted phospholipase PLA2G5 is induced in colon cell types during sepsis. The genetic deletion and antibody blockade of PLA2G5 abrogated the lethal effects of sepsis. PLA2G5 blockade during sepsis led to an increase in splenic red pulp macrophages and iron homeostasis, linking PLA2G5 to red blood cell homeostasis during sepsis. Mechanistically, bloodborne PLA2G5 led to intravascular hemolysis through its lipolytic activity on red blood cell membranes. In humans with sepsis, the plasma level of PLA2G5 was elevated and predictive of disease severity and mortality. We conclude that sepsis corrupts PLA2G5 from the gut into becoming a systemic self-venom which is toxic for host red blood cells.",Ground Control
1,GSM6689390,GSE216717,This SuperSeries is composed of the SubSeries listed below.,Ground Control
2,GSM2594297,GSE87633,"Whole organs or CD8+ T cell populations sorted by FACS from tissues were isolated at various time points following vaccination with Vaccinia virus strain Modified Vaccinia Ankara (MVA; subcutaneously) and/or infection with strain Western Reserve (WR; intranasally). Total RNA was extracted from whole organs or sorted cell populations, RNA-seq libraries were prepared with a custom protocol, and sequenced at an average depth of ~5M/sample.",Ground Control
3,GSM2594296,GSE87633,"Whole organs or CD8+ T cell populations sorted by FACS from tissues were isolated at various time points following vaccination with Vaccinia virus strain Modified Vaccinia Ankara (MVA; subcutaneously) and/or infection with strain Western Reserve (WR; intranasally). Total RNA was extracted from whole organs or sorted cell populations, RNA-seq libraries were prepared with a custom protocol, and sequenced at an average depth of ~5M/sample.",Ground Control
4,GSM2594288,GSE87633,"Whole organs or CD8+ T cell populations sorted by FACS from tissues were isolated at various time points following vaccination with Vaccinia virus strain Modified Vaccinia Ankara (MVA; subcutaneously) and/or infection with strain Western Reserve (WR; intranasally). Total RNA was extracted from whole organs or sorted cell populations, RNA-seq libraries were prepared with a custom protocol, and sequenced at an average depth of ~5M/sample.",Ground Control
5,GSM2594289,GSE87633,"Whole organs or CD8+ T cell populations sorted by FACS from tissues were isolated at various time points following vaccination with Vaccinia virus strain Modified Vaccinia Ankara (MVA; subcutaneously) and/or infection with strain Western Reserve (WR; intranasally). Total RNA was extracted from whole organs or sorted cell populations, RNA-seq libraries were prepared with a custom protocol, and sequenced at an average depth of ~5M/sample.",Ground Control
6,GSM2594291,GSE87633,"Whole organs or CD8+ T cell populations sorted by FACS from tissues were isolated at various time points following vaccination with Vaccinia virus strain Modified Vaccinia Ankara (MVA; subcutaneously) and/or infection with strain Western Reserve (WR; intranasally). Total RNA was extracted from whole organs or sorted cell populations, RNA-seq libraries were prepared with a custom protocol, and sequenced at an average depth of ~5M/sample.",Ground Control
7,GSM5721592,GSE190389,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Ground Control
8,GSM2594290,GSE87633,"Whole organs or CD8+ T cell populations sorted by FACS from tissues were isolated at various time points following vaccination with Vaccinia virus strain Modified Vaccinia Ankara (MVA; subcutaneously) and/or infection with strain Western Reserve (WR; intranasally). Total RNA was extracted from whole organs or sorted cell populations, RNA-seq libraries were prepared with a custom protocol, and sequenced at an average depth of ~5M/sample.",Ground Control
9,GSM2594106,GSE87633,"Whole organs or CD8+ T cell populations sorted by FACS from tissues were isolated at various time points following vaccination with Vaccinia virus strain Modified Vaccinia Ankara (MVA; subcutaneously) and/or infection with strain Western Reserve (WR; intranasally). Total RNA was extracted from whole organs or sorted cell populations, RNA-seq libraries were prepared with a custom protocol, and sequenced at an average depth of ~5M/sample.",Ground Control
10,GSM2594094,GSE87633,"Whole organs or CD8+ T cell populations sorted by FACS from tissues were isolated at various time points following vaccination with Vaccinia virus strain Modified Vaccinia Ankara (MVA; subcutaneously) and/or infection with strain Western Reserve (WR; intranasally). Total RNA was extracted from whole organs or sorted cell populations, RNA-seq libraries were prepared with a custom protocol, and sequenced at an average depth of ~5M/sample.",Space Flight
11,GSM6689390,GSE216717,This SuperSeries is composed of the SubSeries listed below.,Space Flight
12,GSM2594107,GSE87633,"Whole organs or CD8+ T cell populations sorted by FACS from tissues were isolated at various time points following vaccination with Vaccinia virus strain Modified Vaccinia Ankara (MVA; subcutaneously) and/or infection with strain Western Reserve (WR; intranasally). Total RNA was extracted from whole organs or sorted cell populations, RNA-seq libraries were prepared with a custom protocol, and sequenced at an average depth of ~5M/sample.",Space Flight
13,GSM2594106,GSE87633,"Whole organs or CD8+ T cell populations sorted by FACS from tissues were isolated at various time points following vaccination with Vaccinia virus strain Modified Vaccinia Ankara (MVA; subcutaneously) and/or infection with strain Western Reserve (WR; intranasally). Total RNA was extracted from whole organs or sorted cell populations, RNA-seq libraries were prepared with a custom protocol, and sequenced at an average depth of ~5M/sample.",Space Flight
14,GSM2594110,GSE87633,"Whole organs or CD8+ T cell populations sorted by FACS from tissues were isolated at various time points following vaccination with Vaccinia virus strain Modified Vaccinia Ankara (MVA; subcutaneously) and/or infection with strain Western Reserve (WR; intranasally). Total RNA was extracted from whole organs or sorted cell populations, RNA-seq libraries were prepared with a custom protocol, and sequenced at an average depth of ~5M/sample.",Space Flight
15,GSM2594297,GSE87633,"Whole organs or CD8+ T cell populations sorted by FACS from tissues were isolated at various time points following vaccination with Vaccinia virus strain Modified Vaccinia Ankara (MVA; subcutaneously) and/or infection with strain Western Reserve (WR; intranasally). Total RNA was extracted from whole organs or sorted cell populations, RNA-seq libraries were prepared with a custom protocol, and sequenced at an average depth of ~5M/sample.",Space Flight
16,GSM2594288,GSE87633,"Whole organs or CD8+ T cell populations sorted by FACS from tissues were isolated at various time points following vaccination with Vaccinia virus strain Modified Vaccinia Ankara (MVA; subcutaneously) and/or infection with strain Western Reserve (WR; intranasally). Total RNA was extracted from whole organs or sorted cell populations, RNA-seq libraries were prepared with a custom protocol, and sequenced at an average depth of ~5M/sample.",Space Flight
17,GSM7014998,GSE253060,"Sepsis is a systemic response to infection with life-threatening consequences such as hemolysis, a predictor of mortality risks for the disease. Here, by measuring organism-wide changes in gene expression, we discovered that the secreted phospholipase PLA2G5 is induced in colon cell types during sepsis. The genetic deletion and antibody blockade of PLA2G5 abrogated the lethal effects of sepsis. PLA2G5 blockade during sepsis led to an increase in splenic red pulp macrophages and iron homeostasis, linking PLA2G5 to red blood cell homeostasis during sepsis. Mechanistically, bloodborne PLA2G5 led to intravascular hemolysis through its lipolytic activity on red blood cell membranes. In humans with sepsis, the plasma level of PLA2G5 was elevated and predictive of disease severity and mortality. We conclude that sepsis corrupts PLA2G5 from the gut into becoming a systemic self-venom which is toxic for host red blood cells.",Space Flight
18,GSM2594289,GSE87633,"Whole organs or CD8+ T cell populations sorted by FACS from tissues were isolated at various time points following vaccination with Vaccinia virus strain Modified Vaccinia Ankara (MVA; subcutaneously) and/or infection with strain Western Reserve (WR; intranasally). Total RNA was extracted from whole organs or sorted cell populations, RNA-seq libraries were prepared with a custom protocol, and sequenced at an average depth of ~5M/sample.",Space Flight
19,GSM2594077,GSE87633,"Whole organs or CD8+ T cell populations sorted by FACS from tissues were isolated at various time points following vaccination with Vaccinia virus strain Modified Vaccinia Ankara (MVA; subcutaneously) and/or infection with strain Western Reserve (WR; intranasally). Total RNA was extracted from whole organs or sorted cell populations, RNA-seq libraries were prepared with a custom protocol, and sequenced at an average depth of ~5M/sample.",Space Flight
