,gsm,gse,geo_summary,spaceflight
0,GSM5352823,GSE176018,"Pseudogenes are defined as regions of the genome that resemble functional genes but contain disabling mutations and lack regulatory elements needed for transcription or translation. They are excellent markers for genome evolution and are emerging as crucial regulators of the development and disease, especially cancer. However, systematic functional characterization and evolution of pseudogene remain largely unexplored. In particular, the contribution of pseudogene to organ development is still unknown. Meanwhile, studies of pseudogene transcription, which is the first step for generating functional RNA, is precluded by the limited capacity of short-read sequencing. To address these issues, we systematically inferred the origin time and characterized the evolution pattern of pseudogenes. We leveraged PacBio full-length sequencing in combination with deep Illumina data as well as public developmental time-course RNA-seq, we dramatically expanded the analyzed samples and profiled genome-wide pseudogene expression paradigm. Additionally, we prioritized functional pseudogenes at multiple regulatory layers and determined their implications in disease and cancer biology.",Basal Control
1,GSM5352829,GSE176018,"Pseudogenes are defined as regions of the genome that resemble functional genes but contain disabling mutations and lack regulatory elements needed for transcription or translation. They are excellent markers for genome evolution and are emerging as crucial regulators of the development and disease, especially cancer. However, systematic functional characterization and evolution of pseudogene remain largely unexplored. In particular, the contribution of pseudogene to organ development is still unknown. Meanwhile, studies of pseudogene transcription, which is the first step for generating functional RNA, is precluded by the limited capacity of short-read sequencing. To address these issues, we systematically inferred the origin time and characterized the evolution pattern of pseudogenes. We leveraged PacBio full-length sequencing in combination with deep Illumina data as well as public developmental time-course RNA-seq, we dramatically expanded the analyzed samples and profiled genome-wide pseudogene expression paradigm. Additionally, we prioritized functional pseudogenes at multiple regulatory layers and determined their implications in disease and cancer biology.",Basal Control
2,GSM2700830,GSE101301,"Arrhythmogenic Right Ventricular Cardiomyopathy (ARVC) is an inherited cardiac disease characterized by fibro-fatty replacement of the myocardium that causes heart failure and sudden cardiac death. The most aggressive subtype of ARVC is ARVC type 5 (ARVC5), caused by a p.S358L mutation in TMEM43. The function and localization of TMEM43 and the mechanism by which the p.S358L mutation causes the disease, are unknown.",Basal Control
3,GSM2700829,GSE101301,"Arrhythmogenic Right Ventricular Cardiomyopathy (ARVC) is an inherited cardiac disease characterized by fibro-fatty replacement of the myocardium that causes heart failure and sudden cardiac death. The most aggressive subtype of ARVC is ARVC type 5 (ARVC5), caused by a p.S358L mutation in TMEM43. The function and localization of TMEM43 and the mechanism by which the p.S358L mutation causes the disease, are unknown.",Basal Control
4,GSM7890240,GSE247457,"In the current work, we performed multiple in silico drug screens using transcriptional profiles of 2837 small molecules testing their ability to mimic known genetic longevity interventions. We identified one compound that was most commonly found to mimic the transcriptional profile of the genetic longevity interventions. This benzamide-based small molecule, termed compound 60 (Cmpd60; aka Merck60 or BRD 692), is a selective histone deacetylase 1 and 2 (HDAC1/2) inhibitor.  Here, we used a combination of molecular, phenotypic, and bioinformatic analyses in multiple disease cell models and mouse models for age-related disease to establish if Cmpd60 acts as a geroprotector.",Basal Control
5,GSM5510314,GSE181749,"In this study, cisplatin activated cGAS-STING signal pathway and deficiency of STING attenuated cisplatin-induced cardiotoxicity in vivo and in vitro. Mechanistically, STING-TNF-α-AP-1 axis contributed to cisplatin-induced cardiotoxicity by triggering cardiomyocyte apoptosis.",Basal Control
6,GSM7890247,GSE247457,"In the current work, we performed multiple in silico drug screens using transcriptional profiles of 2837 small molecules testing their ability to mimic known genetic longevity interventions. We identified one compound that was most commonly found to mimic the transcriptional profile of the genetic longevity interventions. This benzamide-based small molecule, termed compound 60 (Cmpd60; aka Merck60 or BRD 692), is a selective histone deacetylase 1 and 2 (HDAC1/2) inhibitor.  Here, we used a combination of molecular, phenotypic, and bioinformatic analyses in multiple disease cell models and mouse models for age-related disease to establish if Cmpd60 acts as a geroprotector.",Basal Control
7,GSM5982044,GSE199702,"We report transcriptomic profiling from bulk heart, kidney, and liver tissues for 58 strains of the inbred mouse Collaborative Cross (CC). Each strain is represented by a male/female pair. Reads were first aligned to the pooled transcriptomes of the eight founder strains of the CC and then total gene counts were quantified using the EMASE and GBRS software tools. Total read counts can be further normalized for use in differential gene expression analysis, expression quantitative trait locus (eQTL) analysis, and integrative analyses with other -omic data sets measured on the same samples, including proteomics and phosphoproteomics.",Basal Control
8,GSM5266926,GSE173384,"In this study, we aimed to systematically profile global RNA N6-methyladenosine (m6A) modification patterns in a mouse model of diabetic cardiomyopathy (DCM). Patterns of m6A in DCM and normal hearts were analyzed via m6A-specific methylated RNA immunoprecipitation followed by high-throughput sequencing (MeRIP-seq) and RNA sequencing (RNA-seq). A total of 973 m6A peaks were detected in DCM samples and 296 differentially methylated sites were selected for further study, including 106 hypermethylated and 190 hypomethylated m6A sites (fold change (FC) > 2, p < 0.05). Gene ontology and KEGG Pathway analyses indicated that unique m6A-modified transcripts in DCM were closely linked to cardiac fibrosis, myocardial hypertrophy, and myocardial energy metabolism. Overall, m6A modification patterns were altered in DCM, and modification of epitranscriptomic processes, such as m6A, is a potentially interesting therapeutic approach.",Basal Control
9,GSM1902658,GSE73787,"The Developmental Origins of Health and Disease (DOHaD) Theory proposes that the environment encountered during fetal life and infancy permanently shapes tissue physiology and homeostasis such that damage resulting from maternal stress, poor nutrition or exposure to environmental agents may be at the heart of adult onset disease. Interference with endogenous developmental functions of the aryl hydrocarbon receptor (AHR), either by gene ablation or by exposure in utero to 2,3,7,8-tetrachlorodibenzo-p-dioxin (TCDD), a potent AHR ligand, causes structural, molecular and functional cardiac abnormalities and altered heart physiology in mouse embryos. To test if embryonic effects progress into an adult phenotype, we investigated whether Ahr ablation or TCDD exposure in utero resulted in cardiac abnormalities in adult mice long after removal of the agent. Ten-months old adult Ahr-/- and in utero TCDD-exposed Ahr+/+ mice showed sexually dimorphic abnormal cardiovascular phenotypes characterized by echocardiographic findings of hypertrophy, ventricular dilation and increased heart weight, resting heart rate and systolic and mean blood pressure, and decreased exercise tolerance. Underlying these effects, genes in signaling networks related to cardiac hypertrophy and mitochondrial function were differentially expressed. Cardiac dysfunction in mouse embryos resulting from AHR signaling disruption seems to progresses into abnormal cardiac structure and function that predispose adults to cardiac disease, but while embryonic dysfunction is equally robust in males and females, the adult abnormalities are more prevalent in females, with the highest severity in Ahr-/- females. The findings reported here underscore the conclusion that AHR signaling in the developing heart is one potential target of environmental factors associated with cardiovascular disease.",Basal Control
