,gsm,gse,geo_summary,spaceflight
0,GSM3832699,GSE131954,"Purpose:The purpose of this study was to determine whether the spaceflight environment induces oxidative damage on ocular structure and how gene expression profiles change during spaceflight. Methods: RNA sequencing, immunofluorescence, and microCT assays were performed on two groups of mice to assess the effects of spaceflight on the mammalian retina. Ten week old adult C57BL/6 mice was flown aboard the ISS for 35 days and returned to Earth alive. Ground control mice were maintained on Earth in identical flight hardware. Within 38 (+/-4) hours of splashdown, mice were euthanized and ocular tissues were collected for analysis. Results:RNA sequencing detected 600 differentially expressed genes in spaceflight retina. This set of differentially expressed genes is enriched for genes related to visual perception, the phototransduction pathway, and numerous retina and photoreceptor phenotype categories. Eleven of the differentially expressed genes are associated with the disease retinitis pigmentosa, a retinal disease characterized by dystrophy of the rods and cones of the photoreceptor layer. Analysis of differentially expressed transcription factors indicate changes in chromatin structure, offering clues to the causes of the phenotypic changes observed. Additionally, immunofluorescence assays showed degradation of cone photoreceptors and increased oxidative stress in the retina. Retinal thickness, as well as thickness of the retinal pigment epithelium and choroid layers, were significantly reduced after spaceflight. Conclusions: These results indicate that retinal performance may decrease over extended periods of spaceflight and cause visual impairment.",Ground Control
1,GSM3832693,GSE131954,"Purpose:The purpose of this study was to determine whether the spaceflight environment induces oxidative damage on ocular structure and how gene expression profiles change during spaceflight. Methods: RNA sequencing, immunofluorescence, and microCT assays were performed on two groups of mice to assess the effects of spaceflight on the mammalian retina. Ten week old adult C57BL/6 mice was flown aboard the ISS for 35 days and returned to Earth alive. Ground control mice were maintained on Earth in identical flight hardware. Within 38 (+/-4) hours of splashdown, mice were euthanized and ocular tissues were collected for analysis. Results:RNA sequencing detected 600 differentially expressed genes in spaceflight retina. This set of differentially expressed genes is enriched for genes related to visual perception, the phototransduction pathway, and numerous retina and photoreceptor phenotype categories. Eleven of the differentially expressed genes are associated with the disease retinitis pigmentosa, a retinal disease characterized by dystrophy of the rods and cones of the photoreceptor layer. Analysis of differentially expressed transcription factors indicate changes in chromatin structure, offering clues to the causes of the phenotypic changes observed. Additionally, immunofluorescence assays showed degradation of cone photoreceptors and increased oxidative stress in the retina. Retinal thickness, as well as thickness of the retinal pigment epithelium and choroid layers, were significantly reduced after spaceflight. Conclusions: These results indicate that retinal performance may decrease over extended periods of spaceflight and cause visual impairment.",Ground Control
2,GSM5208753,GSE169527,"In retinitis pigmentosa mouse models inhibitors of histone modification enzymes LSD1and HDAC1 blocked rod degeneration, preserved vision and affected the expression of multiple genes including maintenance of rod-specific transcripts and downregulation those involved in inflammation, gliosis and cell death.",Ground Control
3,GSM3580735,GSE125708,"The mammalian central nervous system (CNS) is capable of tolerating chronic hypoxia, but cell type-specific responses to this stress have not been systematically characterized.  In the Norrin-knockout (NdpKO) mouse, a model of familial exudative vitreoretinopathy (FEVR), developmental hypovascularization of the retina produces chronic hypoxia of inner nuclear layer (INL) neurons and Muller glia.  We have used single-cell RNA sequencing, untargeted metabolomics, and metabolite labeling from 13C-glucose to compare wild type and NdpKO retinas.  In NdpKO retinas, we observe gene expression responses consistent with hypoxia in Muller glia and retinal neurons, and we find a metabolic shift that combines reduced flux through the tricarboxylic acid cycle with increased synthesis of serine, glycine, and glutathione.  We also used single-cell RNA sequencing to compare the responses of individual cell types in NdpKO retinas to those in the hypoxic cerebral cortex of mice that were housed for one week in a reduced oxygen environment (7.5% oxygen).  In the hypoxic cerebral cortex, glial transcriptome responses most closely resemble the response of Muller glia in the NdpKO retina.  In both retina and brain, vascular endothelial cells activate a previously dormant tip cell gene expression program, which likely underlies the adaptive neo-angiogenic response to chronic hypoxia.  These analyses of retina and brain transcriptomes at single-cell resolution reveal both shared and cell-type-specific changes in gene expression in response to chronic hypoxia, implying both shared and distinct cell type-specific physiologic responses.",Ground Control
4,GSM3832698,GSE131954,"Purpose:The purpose of this study was to determine whether the spaceflight environment induces oxidative damage on ocular structure and how gene expression profiles change during spaceflight. Methods: RNA sequencing, immunofluorescence, and microCT assays were performed on two groups of mice to assess the effects of spaceflight on the mammalian retina. Ten week old adult C57BL/6 mice was flown aboard the ISS for 35 days and returned to Earth alive. Ground control mice were maintained on Earth in identical flight hardware. Within 38 (+/-4) hours of splashdown, mice were euthanized and ocular tissues were collected for analysis. Results:RNA sequencing detected 600 differentially expressed genes in spaceflight retina. This set of differentially expressed genes is enriched for genes related to visual perception, the phototransduction pathway, and numerous retina and photoreceptor phenotype categories. Eleven of the differentially expressed genes are associated with the disease retinitis pigmentosa, a retinal disease characterized by dystrophy of the rods and cones of the photoreceptor layer. Analysis of differentially expressed transcription factors indicate changes in chromatin structure, offering clues to the causes of the phenotypic changes observed. Additionally, immunofluorescence assays showed degradation of cone photoreceptors and increased oxidative stress in the retina. Retinal thickness, as well as thickness of the retinal pigment epithelium and choroid layers, were significantly reduced after spaceflight. Conclusions: These results indicate that retinal performance may decrease over extended periods of spaceflight and cause visual impairment.",Ground Control
5,GSM3832707,GSE131954,"Purpose:The purpose of this study was to determine whether the spaceflight environment induces oxidative damage on ocular structure and how gene expression profiles change during spaceflight. Methods: RNA sequencing, immunofluorescence, and microCT assays were performed on two groups of mice to assess the effects of spaceflight on the mammalian retina. Ten week old adult C57BL/6 mice was flown aboard the ISS for 35 days and returned to Earth alive. Ground control mice were maintained on Earth in identical flight hardware. Within 38 (+/-4) hours of splashdown, mice were euthanized and ocular tissues were collected for analysis. Results:RNA sequencing detected 600 differentially expressed genes in spaceflight retina. This set of differentially expressed genes is enriched for genes related to visual perception, the phototransduction pathway, and numerous retina and photoreceptor phenotype categories. Eleven of the differentially expressed genes are associated with the disease retinitis pigmentosa, a retinal disease characterized by dystrophy of the rods and cones of the photoreceptor layer. Analysis of differentially expressed transcription factors indicate changes in chromatin structure, offering clues to the causes of the phenotypic changes observed. Additionally, immunofluorescence assays showed degradation of cone photoreceptors and increased oxidative stress in the retina. Retinal thickness, as well as thickness of the retinal pigment epithelium and choroid layers, were significantly reduced after spaceflight. Conclusions: These results indicate that retinal performance may decrease over extended periods of spaceflight and cause visual impairment.",Ground Control
6,GSM3832695,GSE131954,"Purpose:The purpose of this study was to determine whether the spaceflight environment induces oxidative damage on ocular structure and how gene expression profiles change during spaceflight. Methods: RNA sequencing, immunofluorescence, and microCT assays were performed on two groups of mice to assess the effects of spaceflight on the mammalian retina. Ten week old adult C57BL/6 mice was flown aboard the ISS for 35 days and returned to Earth alive. Ground control mice were maintained on Earth in identical flight hardware. Within 38 (+/-4) hours of splashdown, mice were euthanized and ocular tissues were collected for analysis. Results:RNA sequencing detected 600 differentially expressed genes in spaceflight retina. This set of differentially expressed genes is enriched for genes related to visual perception, the phototransduction pathway, and numerous retina and photoreceptor phenotype categories. Eleven of the differentially expressed genes are associated with the disease retinitis pigmentosa, a retinal disease characterized by dystrophy of the rods and cones of the photoreceptor layer. Analysis of differentially expressed transcription factors indicate changes in chromatin structure, offering clues to the causes of the phenotypic changes observed. Additionally, immunofluorescence assays showed degradation of cone photoreceptors and increased oxidative stress in the retina. Retinal thickness, as well as thickness of the retinal pigment epithelium and choroid layers, were significantly reduced after spaceflight. Conclusions: These results indicate that retinal performance may decrease over extended periods of spaceflight and cause visual impairment.",Ground Control
7,GSM5918347,GSE197510,This SuperSeries is composed of the SubSeries listed below.,Ground Control
8,GSM3832701,GSE131954,"Purpose:The purpose of this study was to determine whether the spaceflight environment induces oxidative damage on ocular structure and how gene expression profiles change during spaceflight. Methods: RNA sequencing, immunofluorescence, and microCT assays were performed on two groups of mice to assess the effects of spaceflight on the mammalian retina. Ten week old adult C57BL/6 mice was flown aboard the ISS for 35 days and returned to Earth alive. Ground control mice were maintained on Earth in identical flight hardware. Within 38 (+/-4) hours of splashdown, mice were euthanized and ocular tissues were collected for analysis. Results:RNA sequencing detected 600 differentially expressed genes in spaceflight retina. This set of differentially expressed genes is enriched for genes related to visual perception, the phototransduction pathway, and numerous retina and photoreceptor phenotype categories. Eleven of the differentially expressed genes are associated with the disease retinitis pigmentosa, a retinal disease characterized by dystrophy of the rods and cones of the photoreceptor layer. Analysis of differentially expressed transcription factors indicate changes in chromatin structure, offering clues to the causes of the phenotypic changes observed. Additionally, immunofluorescence assays showed degradation of cone photoreceptors and increased oxidative stress in the retina. Retinal thickness, as well as thickness of the retinal pigment epithelium and choroid layers, were significantly reduced after spaceflight. Conclusions: These results indicate that retinal performance may decrease over extended periods of spaceflight and cause visual impairment.",Ground Control
9,GSM3832704,GSE131954,"Purpose:The purpose of this study was to determine whether the spaceflight environment induces oxidative damage on ocular structure and how gene expression profiles change during spaceflight. Methods: RNA sequencing, immunofluorescence, and microCT assays were performed on two groups of mice to assess the effects of spaceflight on the mammalian retina. Ten week old adult C57BL/6 mice was flown aboard the ISS for 35 days and returned to Earth alive. Ground control mice were maintained on Earth in identical flight hardware. Within 38 (+/-4) hours of splashdown, mice were euthanized and ocular tissues were collected for analysis. Results:RNA sequencing detected 600 differentially expressed genes in spaceflight retina. This set of differentially expressed genes is enriched for genes related to visual perception, the phototransduction pathway, and numerous retina and photoreceptor phenotype categories. Eleven of the differentially expressed genes are associated with the disease retinitis pigmentosa, a retinal disease characterized by dystrophy of the rods and cones of the photoreceptor layer. Analysis of differentially expressed transcription factors indicate changes in chromatin structure, offering clues to the causes of the phenotypic changes observed. Additionally, immunofluorescence assays showed degradation of cone photoreceptors and increased oxidative stress in the retina. Retinal thickness, as well as thickness of the retinal pigment epithelium and choroid layers, were significantly reduced after spaceflight. Conclusions: These results indicate that retinal performance may decrease over extended periods of spaceflight and cause visual impairment.",Ground Control
