,gsm,gse,geo_summary,spaceflight
0,GSM2757332,GSE103202,"Soleus muscle has the most abundant H19 expression compared to other skeletal muscle tissues. In order to identify genes regulated by long noncoding RNA H19 in skeletal muscle, we performed RNA-Seq with dissected WT and H19KO soleus muscles from 21 week old mice. Among the differentially expressed genes, we found skeletal muscle - overexpressed gene DUSP27, which potentially plays an important role in regulating skeletal muscle glucose metabolisim by regulating the activitiy of AMPK, might be a target of H19 mediated regulation.",Ground Control
1,GSM2757333,GSE103202,"Soleus muscle has the most abundant H19 expression compared to other skeletal muscle tissues. In order to identify genes regulated by long noncoding RNA H19 in skeletal muscle, we performed RNA-Seq with dissected WT and H19KO soleus muscles from 21 week old mice. Among the differentially expressed genes, we found skeletal muscle - overexpressed gene DUSP27, which potentially plays an important role in regulating skeletal muscle glucose metabolisim by regulating the activitiy of AMPK, might be a target of H19 mediated regulation.",Ground Control
2,GSM2757331,GSE103202,"Soleus muscle has the most abundant H19 expression compared to other skeletal muscle tissues. In order to identify genes regulated by long noncoding RNA H19 in skeletal muscle, we performed RNA-Seq with dissected WT and H19KO soleus muscles from 21 week old mice. Among the differentially expressed genes, we found skeletal muscle - overexpressed gene DUSP27, which potentially plays an important role in regulating skeletal muscle glucose metabolisim by regulating the activitiy of AMPK, might be a target of H19 mediated regulation.",Ground Control
3,GSM2685469,GSE100505,"Skeletal muscles are a diverse family of highly specialized tissues that perform a wide array of physiological activities and maintain whole-body glucose metabolism and energy homeostasis. Functional diversity is a distinctive feature of muscle tissues, which demonstrate remarkable variability in their speed of contraction, metabolic profile, resistance to fatigue, and regenerative capacity.  Unsurprisingly, many disorders of skeletal muscle afflict a remarkably specific subset of tissues, including muscular dystrophies, cancer cachexia, aging sarcopenia, and amyotrophic lateral sclerosis. Taken as a whole, these observations indicate that specific genetic programs establish and maintain physiological specialization of muscle tissues. Elucidating these genetic programs is essential to understanding muscle specialization and propensity for disease. Nevertheless, most global profiling studies performed to-date have not directly addressed intrinsic variability between different muscle tissues. This gap in the literature is particularly glaring for more sophisticated mechanisms of gene expression regulation such as circadian control, post-transcriptional regulation and non-coding RNA expression, despite their well-established roles in many disease mechanisms.   In an effort to understand the variability present within specific skeletal muscles with respect to gene expression, our lab has performed RNA-Seq on a variety of skeletal muscle tissues.",Ground Control
4,GSM2685474,GSE100505,"Skeletal muscles are a diverse family of highly specialized tissues that perform a wide array of physiological activities and maintain whole-body glucose metabolism and energy homeostasis. Functional diversity is a distinctive feature of muscle tissues, which demonstrate remarkable variability in their speed of contraction, metabolic profile, resistance to fatigue, and regenerative capacity.  Unsurprisingly, many disorders of skeletal muscle afflict a remarkably specific subset of tissues, including muscular dystrophies, cancer cachexia, aging sarcopenia, and amyotrophic lateral sclerosis. Taken as a whole, these observations indicate that specific genetic programs establish and maintain physiological specialization of muscle tissues. Elucidating these genetic programs is essential to understanding muscle specialization and propensity for disease. Nevertheless, most global profiling studies performed to-date have not directly addressed intrinsic variability between different muscle tissues. This gap in the literature is particularly glaring for more sophisticated mechanisms of gene expression regulation such as circadian control, post-transcriptional regulation and non-coding RNA expression, despite their well-established roles in many disease mechanisms.   In an effort to understand the variability present within specific skeletal muscles with respect to gene expression, our lab has performed RNA-Seq on a variety of skeletal muscle tissues.",Ground Control
5,GSM2685470,GSE100505,"Skeletal muscles are a diverse family of highly specialized tissues that perform a wide array of physiological activities and maintain whole-body glucose metabolism and energy homeostasis. Functional diversity is a distinctive feature of muscle tissues, which demonstrate remarkable variability in their speed of contraction, metabolic profile, resistance to fatigue, and regenerative capacity.  Unsurprisingly, many disorders of skeletal muscle afflict a remarkably specific subset of tissues, including muscular dystrophies, cancer cachexia, aging sarcopenia, and amyotrophic lateral sclerosis. Taken as a whole, these observations indicate that specific genetic programs establish and maintain physiological specialization of muscle tissues. Elucidating these genetic programs is essential to understanding muscle specialization and propensity for disease. Nevertheless, most global profiling studies performed to-date have not directly addressed intrinsic variability between different muscle tissues. This gap in the literature is particularly glaring for more sophisticated mechanisms of gene expression regulation such as circadian control, post-transcriptional regulation and non-coding RNA expression, despite their well-established roles in many disease mechanisms.   In an effort to understand the variability present within specific skeletal muscles with respect to gene expression, our lab has performed RNA-Seq on a variety of skeletal muscle tissues.",Ground Control
6,GSM5016725,GSE164673,This SuperSeries is composed of the SubSeries listed below.,Ground Control
7,GSM5016719,GSE164673,This SuperSeries is composed of the SubSeries listed below.,Ground Control
8,GSM5944795,GSE198229,RNA Sequencing of skeletal muscle and heart of mice with distinct mitochondrial mutations revealed a differential transcriptomic response to endurance exercise training and altered determinants of exercise capacity and response.,Ground Control
9,GSM5016825,GSE164673,This SuperSeries is composed of the SubSeries listed below.,Ground Control
10,GSM2757334,GSE103202,"Soleus muscle has the most abundant H19 expression compared to other skeletal muscle tissues. In order to identify genes regulated by long noncoding RNA H19 in skeletal muscle, we performed RNA-Seq with dissected WT and H19KO soleus muscles from 21 week old mice. Among the differentially expressed genes, we found skeletal muscle - overexpressed gene DUSP27, which potentially plays an important role in regulating skeletal muscle glucose metabolisim by regulating the activitiy of AMPK, might be a target of H19 mediated regulation.",Space Flight
11,GSM2757336,GSE103202,"Soleus muscle has the most abundant H19 expression compared to other skeletal muscle tissues. In order to identify genes regulated by long noncoding RNA H19 in skeletal muscle, we performed RNA-Seq with dissected WT and H19KO soleus muscles from 21 week old mice. Among the differentially expressed genes, we found skeletal muscle - overexpressed gene DUSP27, which potentially plays an important role in regulating skeletal muscle glucose metabolisim by regulating the activitiy of AMPK, might be a target of H19 mediated regulation.",Space Flight
12,GSM2757335,GSE103202,"Soleus muscle has the most abundant H19 expression compared to other skeletal muscle tissues. In order to identify genes regulated by long noncoding RNA H19 in skeletal muscle, we performed RNA-Seq with dissected WT and H19KO soleus muscles from 21 week old mice. Among the differentially expressed genes, we found skeletal muscle - overexpressed gene DUSP27, which potentially plays an important role in regulating skeletal muscle glucose metabolisim by regulating the activitiy of AMPK, might be a target of H19 mediated regulation.",Space Flight
13,GSM2757333,GSE103202,"Soleus muscle has the most abundant H19 expression compared to other skeletal muscle tissues. In order to identify genes regulated by long noncoding RNA H19 in skeletal muscle, we performed RNA-Seq with dissected WT and H19KO soleus muscles from 21 week old mice. Among the differentially expressed genes, we found skeletal muscle - overexpressed gene DUSP27, which potentially plays an important role in regulating skeletal muscle glucose metabolisim by regulating the activitiy of AMPK, might be a target of H19 mediated regulation.",Space Flight
14,GSM2757331,GSE103202,"Soleus muscle has the most abundant H19 expression compared to other skeletal muscle tissues. In order to identify genes regulated by long noncoding RNA H19 in skeletal muscle, we performed RNA-Seq with dissected WT and H19KO soleus muscles from 21 week old mice. Among the differentially expressed genes, we found skeletal muscle - overexpressed gene DUSP27, which potentially plays an important role in regulating skeletal muscle glucose metabolisim by regulating the activitiy of AMPK, might be a target of H19 mediated regulation.",Space Flight
15,GSM3940222,GSE134241,"Here we show that, when compared to control mice, muscle specific HuR knockout (muHuR-KO) animals have higher exercise endurance that is associated with a significant increase in oxygen consumption and carbon dioxide production. Histological analysis demonstrates that the absence of HuR significantly enhances the proportion of oxidative type I fibers in several skeletal muscles, showing that under normal conditions, HuR promotes the formation of glycolytic type II fibers. HuR mediates this outcome by collaborating with the mRNA decay factor KSRP, to destabilize the PGC-1α mRNA, a well-known promoter of type I fiber formation. Furthermore, the type I fiber-enriched phenotype of muHuR-KO mice is associated with a protection against cancer cachexia-induced muscle wasting",Space Flight
16,GSM3940223,GSE134241,"Here we show that, when compared to control mice, muscle specific HuR knockout (muHuR-KO) animals have higher exercise endurance that is associated with a significant increase in oxygen consumption and carbon dioxide production. Histological analysis demonstrates that the absence of HuR significantly enhances the proportion of oxidative type I fibers in several skeletal muscles, showing that under normal conditions, HuR promotes the formation of glycolytic type II fibers. HuR mediates this outcome by collaborating with the mRNA decay factor KSRP, to destabilize the PGC-1α mRNA, a well-known promoter of type I fiber formation. Furthermore, the type I fiber-enriched phenotype of muHuR-KO mice is associated with a protection against cancer cachexia-induced muscle wasting",Space Flight
17,GSM2685472,GSE100505,"Skeletal muscles are a diverse family of highly specialized tissues that perform a wide array of physiological activities and maintain whole-body glucose metabolism and energy homeostasis. Functional diversity is a distinctive feature of muscle tissues, which demonstrate remarkable variability in their speed of contraction, metabolic profile, resistance to fatigue, and regenerative capacity.  Unsurprisingly, many disorders of skeletal muscle afflict a remarkably specific subset of tissues, including muscular dystrophies, cancer cachexia, aging sarcopenia, and amyotrophic lateral sclerosis. Taken as a whole, these observations indicate that specific genetic programs establish and maintain physiological specialization of muscle tissues. Elucidating these genetic programs is essential to understanding muscle specialization and propensity for disease. Nevertheless, most global profiling studies performed to-date have not directly addressed intrinsic variability between different muscle tissues. This gap in the literature is particularly glaring for more sophisticated mechanisms of gene expression regulation such as circadian control, post-transcriptional regulation and non-coding RNA expression, despite their well-established roles in many disease mechanisms.   In an effort to understand the variability present within specific skeletal muscles with respect to gene expression, our lab has performed RNA-Seq on a variety of skeletal muscle tissues.",Space Flight
18,GSM2685471,GSE100505,"Skeletal muscles are a diverse family of highly specialized tissues that perform a wide array of physiological activities and maintain whole-body glucose metabolism and energy homeostasis. Functional diversity is a distinctive feature of muscle tissues, which demonstrate remarkable variability in their speed of contraction, metabolic profile, resistance to fatigue, and regenerative capacity.  Unsurprisingly, many disorders of skeletal muscle afflict a remarkably specific subset of tissues, including muscular dystrophies, cancer cachexia, aging sarcopenia, and amyotrophic lateral sclerosis. Taken as a whole, these observations indicate that specific genetic programs establish and maintain physiological specialization of muscle tissues. Elucidating these genetic programs is essential to understanding muscle specialization and propensity for disease. Nevertheless, most global profiling studies performed to-date have not directly addressed intrinsic variability between different muscle tissues. This gap in the literature is particularly glaring for more sophisticated mechanisms of gene expression regulation such as circadian control, post-transcriptional regulation and non-coding RNA expression, despite their well-established roles in many disease mechanisms.   In an effort to understand the variability present within specific skeletal muscles with respect to gene expression, our lab has performed RNA-Seq on a variety of skeletal muscle tissues.",Space Flight
19,GSM5016638,GSE164673,This SuperSeries is composed of the SubSeries listed below.,Space Flight
20,GSM5957516,GSE198827,"To understand the role of LSD1 in transcriptional regulation in muscle under voluntary wheel running (VWR) training, RNA-seq analyses of soleus muscles of  skeletal muscle-specific LSD1 KO mice (LSD1-mKO mice) and WT mice after VWR were carried out. We found that loss of LSD1 led to increased expression of oxidative metabolism genes in soleus muscle.",Vivarium Control
21,GSM4485986,GSE148911,Analysis of soleus (SOL) and extensor digitorum longus (EDL) muscles isolated from Acta1-Cre+/4Fhet (as treatment) and Acta1-Cre-/4Fhet (as control) mice. Results provide unbiased gene expression profile of SOL and EDL muscles after 4F induction.,Vivarium Control
22,GSM5957511,GSE198826,"To understand the role of LSD1 in transcriptional regulation in muscle under glucocorticoid stress, RNA-seq analyses of gastrocnemius and soleus muscles of  skeletal muscle-specific LSD1 KO mice (LSD1-mKO mice) and WT mice after dexamethasone were carried out. We found that LSD1 inhibition led to increased expression of muscle atrophy associated genes and slow fiber genes in gastrocnemius muscle but not in soleus muscle.",Vivarium Control
23,GSM5944770,GSE198229,RNA Sequencing of skeletal muscle and heart of mice with distinct mitochondrial mutations revealed a differential transcriptomic response to endurance exercise training and altered determinants of exercise capacity and response.,Vivarium Control
24,GSM5957515,GSE198827,"To understand the role of LSD1 in transcriptional regulation in muscle under voluntary wheel running (VWR) training, RNA-seq analyses of soleus muscles of  skeletal muscle-specific LSD1 KO mice (LSD1-mKO mice) and WT mice after VWR were carried out. We found that loss of LSD1 led to increased expression of oxidative metabolism genes in soleus muscle.",Vivarium Control
25,GSM5944803,GSE198229,RNA Sequencing of skeletal muscle and heart of mice with distinct mitochondrial mutations revealed a differential transcriptomic response to endurance exercise training and altered determinants of exercise capacity and response.,Vivarium Control
26,GSM4485980,GSE148911,Analysis of soleus (SOL) and extensor digitorum longus (EDL) muscles isolated from Acta1-Cre+/4Fhet (as treatment) and Acta1-Cre-/4Fhet (as control) mice. Results provide unbiased gene expression profile of SOL and EDL muscles after 4F induction.,Vivarium Control
27,GSM5944792,GSE198229,RNA Sequencing of skeletal muscle and heart of mice with distinct mitochondrial mutations revealed a differential transcriptomic response to endurance exercise training and altered determinants of exercise capacity and response.,Vivarium Control
28,GSM5944801,GSE198229,RNA Sequencing of skeletal muscle and heart of mice with distinct mitochondrial mutations revealed a differential transcriptomic response to endurance exercise training and altered determinants of exercise capacity and response.,Vivarium Control
29,GSM4485984,GSE148911,Analysis of soleus (SOL) and extensor digitorum longus (EDL) muscles isolated from Acta1-Cre+/4Fhet (as treatment) and Acta1-Cre-/4Fhet (as control) mice. Results provide unbiased gene expression profile of SOL and EDL muscles after 4F induction.,Vivarium Control
