,gsm,gse,geo_summary,spaceflight
0,GSM5722579,GSE190389,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Ground Control
1,GSM3702095,GSE129188,"Heat stroke is a life-threatening condition characterized by loss of thermoregulation and severe elevation of core body temperature, which can cause organ failure and damage to the central nervous system. While no definitive test exists to measure heat stroke severity, immune challenge is known to increase heat stroke risk, although the mechanism of this increased risk is unclear. In this study, we used a mouse model of classic heat stroke to test the effect of immune challenge on pathology. Employing multivariate supervised machine learning to identify patterns of molecular and cellular markers associated with heat stroke, we found that prior viral infection simulated with poly I:C injection resulted in heat stroke presenting with high levels of factors indicating coagulopathy. Despite a decreased number of platelets in the blood, platelets are large and non-uniform in size, suggesting younger, more active platelets. Levels of D-dimer and soluble thrombomodulin were increased in more severe heat stroke, and in cases presenting with the highest level of organ damage markers D-dimer levels dropped, indicating potential fibrinolysis-resistant thrombosis. Genes corresponding to immune response, coagulation, hypoxia, and vessel repair were up-regulated in kidneys of heat-challenged animals, and these increases correlated with both viral treatment and distal organ damage while appearing before discernible tissue damage to the kidney itself. We conclude that heat stroke-induced coagulopathy may be a driving mechanistic force in heat stroke pathology, especially when exacerbated by prior infection, and that coagulation markers may serve as an accessible biomarker for heat stroke severity and therapeutic strategies.",Ground Control
2,GSM5722573,GSE190389,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Ground Control
3,GSM3702104,GSE129188,"Heat stroke is a life-threatening condition characterized by loss of thermoregulation and severe elevation of core body temperature, which can cause organ failure and damage to the central nervous system. While no definitive test exists to measure heat stroke severity, immune challenge is known to increase heat stroke risk, although the mechanism of this increased risk is unclear. In this study, we used a mouse model of classic heat stroke to test the effect of immune challenge on pathology. Employing multivariate supervised machine learning to identify patterns of molecular and cellular markers associated with heat stroke, we found that prior viral infection simulated with poly I:C injection resulted in heat stroke presenting with high levels of factors indicating coagulopathy. Despite a decreased number of platelets in the blood, platelets are large and non-uniform in size, suggesting younger, more active platelets. Levels of D-dimer and soluble thrombomodulin were increased in more severe heat stroke, and in cases presenting with the highest level of organ damage markers D-dimer levels dropped, indicating potential fibrinolysis-resistant thrombosis. Genes corresponding to immune response, coagulation, hypoxia, and vessel repair were up-regulated in kidneys of heat-challenged animals, and these increases correlated with both viral treatment and distal organ damage while appearing before discernible tissue damage to the kidney itself. We conclude that heat stroke-induced coagulopathy may be a driving mechanistic force in heat stroke pathology, especially when exacerbated by prior infection, and that coagulation markers may serve as an accessible biomarker for heat stroke severity and therapeutic strategies.",Ground Control
4,GSM3702124,GSE129188,"Heat stroke is a life-threatening condition characterized by loss of thermoregulation and severe elevation of core body temperature, which can cause organ failure and damage to the central nervous system. While no definitive test exists to measure heat stroke severity, immune challenge is known to increase heat stroke risk, although the mechanism of this increased risk is unclear. In this study, we used a mouse model of classic heat stroke to test the effect of immune challenge on pathology. Employing multivariate supervised machine learning to identify patterns of molecular and cellular markers associated with heat stroke, we found that prior viral infection simulated with poly I:C injection resulted in heat stroke presenting with high levels of factors indicating coagulopathy. Despite a decreased number of platelets in the blood, platelets are large and non-uniform in size, suggesting younger, more active platelets. Levels of D-dimer and soluble thrombomodulin were increased in more severe heat stroke, and in cases presenting with the highest level of organ damage markers D-dimer levels dropped, indicating potential fibrinolysis-resistant thrombosis. Genes corresponding to immune response, coagulation, hypoxia, and vessel repair were up-regulated in kidneys of heat-challenged animals, and these increases correlated with both viral treatment and distal organ damage while appearing before discernible tissue damage to the kidney itself. We conclude that heat stroke-induced coagulopathy may be a driving mechanistic force in heat stroke pathology, especially when exacerbated by prior infection, and that coagulation markers may serve as an accessible biomarker for heat stroke severity and therapeutic strategies.",Ground Control
5,GSM5722563,GSE190389,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Ground Control
6,GSM5722576,GSE190389,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Ground Control
7,GSM3702139,GSE129188,"Heat stroke is a life-threatening condition characterized by loss of thermoregulation and severe elevation of core body temperature, which can cause organ failure and damage to the central nervous system. While no definitive test exists to measure heat stroke severity, immune challenge is known to increase heat stroke risk, although the mechanism of this increased risk is unclear. In this study, we used a mouse model of classic heat stroke to test the effect of immune challenge on pathology. Employing multivariate supervised machine learning to identify patterns of molecular and cellular markers associated with heat stroke, we found that prior viral infection simulated with poly I:C injection resulted in heat stroke presenting with high levels of factors indicating coagulopathy. Despite a decreased number of platelets in the blood, platelets are large and non-uniform in size, suggesting younger, more active platelets. Levels of D-dimer and soluble thrombomodulin were increased in more severe heat stroke, and in cases presenting with the highest level of organ damage markers D-dimer levels dropped, indicating potential fibrinolysis-resistant thrombosis. Genes corresponding to immune response, coagulation, hypoxia, and vessel repair were up-regulated in kidneys of heat-challenged animals, and these increases correlated with both viral treatment and distal organ damage while appearing before discernible tissue damage to the kidney itself. We conclude that heat stroke-induced coagulopathy may be a driving mechanistic force in heat stroke pathology, especially when exacerbated by prior infection, and that coagulation markers may serve as an accessible biomarker for heat stroke severity and therapeutic strategies.",Ground Control
8,GSM3702120,GSE129188,"Heat stroke is a life-threatening condition characterized by loss of thermoregulation and severe elevation of core body temperature, which can cause organ failure and damage to the central nervous system. While no definitive test exists to measure heat stroke severity, immune challenge is known to increase heat stroke risk, although the mechanism of this increased risk is unclear. In this study, we used a mouse model of classic heat stroke to test the effect of immune challenge on pathology. Employing multivariate supervised machine learning to identify patterns of molecular and cellular markers associated with heat stroke, we found that prior viral infection simulated with poly I:C injection resulted in heat stroke presenting with high levels of factors indicating coagulopathy. Despite a decreased number of platelets in the blood, platelets are large and non-uniform in size, suggesting younger, more active platelets. Levels of D-dimer and soluble thrombomodulin were increased in more severe heat stroke, and in cases presenting with the highest level of organ damage markers D-dimer levels dropped, indicating potential fibrinolysis-resistant thrombosis. Genes corresponding to immune response, coagulation, hypoxia, and vessel repair were up-regulated in kidneys of heat-challenged animals, and these increases correlated with both viral treatment and distal organ damage while appearing before discernible tissue damage to the kidney itself. We conclude that heat stroke-induced coagulopathy may be a driving mechanistic force in heat stroke pathology, especially when exacerbated by prior infection, and that coagulation markers may serve as an accessible biomarker for heat stroke severity and therapeutic strategies.",Ground Control
9,GSM5722527,GSE190389,"Time-restricted feeding (TRF) is an emerging behavioral nutrition intervention that sustains a daily cycle of feeding and fasting. TRF in animals and humans has shown pleiotropic health benefits arising from multiple organ systems, yet the molecular basis of TRF is not well understood. We subjected mice to isocaloric ad libitum feeding (ALF) or TRF of Western diet, and examined gene expression changes in 22 different brain regions and peripheral organs collected every 2 hour over 24 hour. We discovered TRF profoundly impacts gene expression. Nearly 80% of genes show significant differential expression or rhythmicity under TRF in at least one tissue. Functional annotation of these changes highlight tissue and pathway specific impacts of TRF. These findings and resources will offer a framework for future mechanistic studies, and guide human TRE interventions for various disease conditions with or without pharmacotherapies.",Ground Control
