,gsm,gse,geo_summary,spaceflight
0,GSM2643075,GSE99364,"Although high c-Myc protein expression is observed alongside c-Myc gene amplification in some cancers, in most cases protein overexpression occurs while the amplified gene is largely absent, e.g. T-cell lymphoma (TCL). Here, Ca2+/calmodulin-dependent protein kinase II γ (CAMKIIγ) was shown to stabilize c-Myc protein by directly phosphorylating at serine 62 (S62), which represents a hitherto unknown mechanism of c-Myc protein overexpression. Further, CAMKIIγ was shown to be essential for tumor maintenance. Inhibiting CAMKIIγ with a potent CAMKIIγ-specific inhibitor destabilized c-Myc and reduced tumor burden dramatically. Importantly, high CAMKIIγ in clinical patient specimens positively correlated with increased c-Myc / pS62-c-Myc expression. Together, the CAMKIIγ:c-Myc axis critically influences the development and maintenance of TCL, and represent a novel therapeutic target for TCL.",Ground Control
1,GSM2643073,GSE99364,"Although high c-Myc protein expression is observed alongside c-Myc gene amplification in some cancers, in most cases protein overexpression occurs while the amplified gene is largely absent, e.g. T-cell lymphoma (TCL). Here, Ca2+/calmodulin-dependent protein kinase II γ (CAMKIIγ) was shown to stabilize c-Myc protein by directly phosphorylating at serine 62 (S62), which represents a hitherto unknown mechanism of c-Myc protein overexpression. Further, CAMKIIγ was shown to be essential for tumor maintenance. Inhibiting CAMKIIγ with a potent CAMKIIγ-specific inhibitor destabilized c-Myc and reduced tumor burden dramatically. Importantly, high CAMKIIγ in clinical patient specimens positively correlated with increased c-Myc / pS62-c-Myc expression. Together, the CAMKIIγ:c-Myc axis critically influences the development and maintenance of TCL, and represent a novel therapeutic target for TCL.",Ground Control
2,GSM4947034,GSE162218,This SuperSeries is composed of the SubSeries listed below.,Ground Control
3,GSM4947037,GSE162218,This SuperSeries is composed of the SubSeries listed below.,Ground Control
4,GSM4263015,GSE143581,We used RNAseq to explore the gene expression changes induced by ionizing radiation across multiple tissues,Ground Control
5,GSM2643072,GSE99364,"Although high c-Myc protein expression is observed alongside c-Myc gene amplification in some cancers, in most cases protein overexpression occurs while the amplified gene is largely absent, e.g. T-cell lymphoma (TCL). Here, Ca2+/calmodulin-dependent protein kinase II γ (CAMKIIγ) was shown to stabilize c-Myc protein by directly phosphorylating at serine 62 (S62), which represents a hitherto unknown mechanism of c-Myc protein overexpression. Further, CAMKIIγ was shown to be essential for tumor maintenance. Inhibiting CAMKIIγ with a potent CAMKIIγ-specific inhibitor destabilized c-Myc and reduced tumor burden dramatically. Importantly, high CAMKIIγ in clinical patient specimens positively correlated with increased c-Myc / pS62-c-Myc expression. Together, the CAMKIIγ:c-Myc axis critically influences the development and maintenance of TCL, and represent a novel therapeutic target for TCL.",Ground Control
6,GSM4263013,GSE143581,We used RNAseq to explore the gene expression changes induced by ionizing radiation across multiple tissues,Ground Control
7,GSM2508198,GSE95371,we report the comperative transcriptome analysis of the MMTV-TGF- α female mice thymus tissues,Ground Control
8,GSM4263016,GSE143581,We used RNAseq to explore the gene expression changes induced by ionizing radiation across multiple tissues,Ground Control
9,GSM4445407,GSE147757,"We report the generation of a novel mouse strain that is immunologically tolerant to exogenously introduced reporter proteins ('Tol' strain). As a control, we test whether any transcriptomic changes can be observed between the Tol strain and wild-type littermate. This is tested for thymus, cerebrum and cerebellum.",Ground Control
10,GSM5465914,GSE179798,"Functional characterization of pseudouridine (Ψ) in mammalian messenger RNA (mRNA) has been hampered by the lack of a quantitative method that maps pseudouridine in the whole transcriptome. We report bisulfite-induced deletion sequencing (BID-seq) that utilizes a bisulfite-mediated reaction to stoichiometrically convert pseudouridine into deletion upon reverse transcription. BID-seq enabled detection of abundant pseudouridine sites with stoichiometry information in several human cell lines and 12 different mouse tissues using 10-20 ng input RNA. We uncovered consensus sequences for pseudouridine in mammalian mRNA and assigned different ‘writer’ proteins to individual pseudouridine deposition. Our results reveal a transcript stabilization role of Ψ sites installed by TRUB1 in human cancer cells. We also detected presence of Ψ within stop codons of mammalian mRNA, and confirmed the role of Ψ in promoting stop codon read-through in vivo. This new method for sensitive and comprehensive detection of Ψ sets the stage for future investigations of the roles of Ψ in diverse biological processes.",Space Flight
11,GSM6022420,GSE179798,"Functional characterization of pseudouridine (Ψ) in mammalian messenger RNA (mRNA) has been hampered by the lack of a quantitative method that maps pseudouridine in the whole transcriptome. We report bisulfite-induced deletion sequencing (BID-seq) that utilizes a bisulfite-mediated reaction to stoichiometrically convert pseudouridine into deletion upon reverse transcription. BID-seq enabled detection of abundant pseudouridine sites with stoichiometry information in several human cell lines and 12 different mouse tissues using 10-20 ng input RNA. We uncovered consensus sequences for pseudouridine in mammalian mRNA and assigned different ‘writer’ proteins to individual pseudouridine deposition. Our results reveal a transcript stabilization role of Ψ sites installed by TRUB1 in human cancer cells. We also detected presence of Ψ within stop codons of mammalian mRNA, and confirmed the role of Ψ in promoting stop codon read-through in vivo. This new method for sensitive and comprehensive detection of Ψ sets the stage for future investigations of the roles of Ψ in diverse biological processes.",Space Flight
